Run_ID,Score,Fitness
305,232,146
306,184,98
307,212,126
308,152,66
309,188,102
310,96,1
311,188,102
312,396,374
313,64,1
314,332,182
315,340,190
316,228,142
317,32,1
318,512,490
319,176,90
320,300,214
321,108,1
322,72,1
323,28,1
324,216,130
325,68,1
326,176,90
327,60,1
328,104,1
329,240,154
330,416,394
331,408,386
332,260,174
333,16,1
334,40,1
335,96,1
336,84,1
337,240,154
338,20,1
339,148,62
340,44,1
341,248,162
342,160,74
343,188,38
344,248,162
345,76,1
346,248,162
347,224,138
348,64,1
349,84,1
350,156,70
351,84,1
352,264,178
353,32,1
354,196,110
355,236,118
356,80,1
357,240,154
358,216,130
359,72,1
360,240,154
361,208,122
362,284,134
363,56,1
364,120,1
365,248,162
366,240,154
367,60,1
368,136,1
369,52,1
370,88,1
371,64,1
372,508,486
373,68,1
374,232,146
375,136,1
376,268,182
377,96,1
378,188,102
379,164,14
380,244,158
381,340,190
382,92,1
383,56,1
384,324,174
385,80,1
386,548,526
387,92,1
388,72,1
389,236,150
390,240,154
391,16,1
392,184,98
393,64,1
394,132,1
395,24,1
396,140,1
397,216,130
398,196,110
399,148,1
400,176,90
401,16,1
402,420,398
403,160,74
404,60,1
405,64,1
406,192,106
407,168,82
408,100,1
409,108,1
410,76,1
411,252,166
412,148,1
413,20,1
414,56,1
415,220,134
416,20,1
417,304,218
418,280,194
419,160,74
420,236,150
421,64,1
422,60,1
423,220,134
424,116,1
425,256,170
426,224,138
427,156,70
428,184,34
429,160,10
430,64,1
431,284,198
432,20,1
433,260,174
434,60,1
435,68,1
436,76,1
437,508,486
438,16,1
439,156,70
440,68,1
441,208,122
442,244,158
443,240,154
444,64,1
445,84,1
446,192,106
447,172,86
448,68,1
449,232,146
450,236,150
451,20,1
452,48,1
453,216,130
454,100,1
455,84,1
456,152,66
457,84,1
458,56,1
459,88,1
460,196,46
461,112,1
462,176,90
463,236,86
464,56,1
465,196,110
466,76,1
467,64,1
468,80,1
469,148,1
470,240,154
471,80,1
472,148,62
473,96,1
474,32,1
475,272,122
476,204,118
477,192,106
478,192,42
479,272,186
480,68,1
481,64,1
482,48,1
483,80,1
484,84,1
485,260,174
486,188,102
487,252,166
488,120,1
489,196,110
490,72,1
491,220,134
492,160,74
493,152,66
494,84,1
495,64,1
496,168,82
497,96,1
498,300,214
499,64,1
500,20,1
501,152,66
502,296,210
503,36,1
504,208,122
505,112,1
506,64,1
507,104,1
508,40,1
509,340,190
510,80,1
511,260,174
512,84,1
513,180,30
514,176,26
515,164,78
516,220,134
517,40,1
518,124,1
519,60,1
520,220,134
521,200,114
522,152,66
523,204,118
524,268,182
525,28,1
526,96,1
527,84,1
528,208,122
529,72,1
530,88,1
531,64,1
532,248,98
533,68,1
534,252,166
535,152,66
536,176,26
537,516,494
538,76,1
539,80,1
540,148,62
541,188,102
542,188,38
543,92,1
544,140,1
545,232,146
546,212,126
547,224,138
548,200,114
549,376,354
550,152,66
551,104,1
552,196,110
553,96,1
554,184,98
555,184,98
556,72,1
557,168,18
558,36,1
559,208,58
560,104,1
561,232,146
562,148,1
563,168,82
564,196,110
565,296,210
566,100,1
567,84,1
568,84,1
569,324,174
570,88,1
571,180,94
572,296,210
573,236,150
574,208,122
575,92,1
576,184,98
577,56,1
578,80,1
579,192,106
580,120,1
581,164,14
582,164,78
583,28,1
584,208,122
585,232,146
586,264,178
587,80,1
588,248,162
589,72,1
590,208,122
591,200,50
592,92,1
593,36,1
594,140,1
595,184,98
596,184,98
597,152,66
598,184,98
599,64,1
600,200,114
601,196,110
602,272,186
603,60,1
604,196,46
605,76,1
606,228,78
607,76,1
608,48,1
609,252,166
610,88,1
611,296,210
612,92,1
613,188,102
614,68,1
615,172,86
616,100,1
617,96,1
618,68,1
619,144,1
620,48,1
621,184,98
622,240,154
623,92,1
624,216,130
625,200,114
626,84,1
627,68,1
628,296,210
629,32,1
630,188,102
631,212,126
632,152,66
633,64,1
634,240,154
635,252,166
636,12,1
637,116,1
638,88,1
639,68,1
640,128,1
641,52,1
642,76,1
643,84,1
644,104,1
645,72,1
646,284,134
647,92,1
648,116,1
649,200,114
650,28,1
651,304,154
652,236,86
653,20,1
654,60,1
655,200,50
656,176,90
657,144,58
658,64,1
659,152,66
660,312,162
661,44,1
662,268,182
663,264,178
664,240,154
665,56,1
666,56,1
667,88,1
668,188,102
669,76,1
670,168,82
671,160,74
672,220,134
673,88,1
674,232,146
675,260,174
676,256,170
677,68,1
678,104,1
679,104,1
680,52,1
681,124,1
682,192,106
683,132,1
684,272,186
685,28,1
686,144,1
687,68,1
688,212,126
689,200,114
690,160,74
691,228,142
692,176,90
693,128,1
694,160,74
695,108,1
696,88,1
697,80,1
698,248,162
699,264,178
700,188,102
701,32,1
702,72,1
703,84,1
704,264,178
705,196,110
706,84,1
707,76,1
708,148,62
709,48,1
710,100,1
711,128,1
712,80,1
713,88,1
714,160,74
715,208,58
716,192,42
717,76,1
718,192,106
719,148,62
720,224,138
721,124,1
722,188,102
723,276,190
724,200,114
725,64,1
726,32,1
727,120,1
728,104,1
729,236,150
730,252,166
731,80,1
732,120,1
733,240,154
734,60,1
735,132,46
736,236,150
737,152,66
738,256,170
739,88,1
740,64,1
741,208,122
742,132,1
743,84,1
744,396,374
745,128,1
746,120,1
747,28,1
748,76,1
749,24,1
750,176,90
751,204,118
752,76,1
753,72,1
754,168,82
755,84,1
756,68,1
757,148,1
758,184,98
759,48,1
760,140,54
761,72,1
762,224,138
763,80,1
764,64,1
765,168,82
766,196,110
767,48,1
768,208,122
769,104,1
770,92,1
771,188,102
772,244,158
773,84,1
774,76,1
775,172,86
776,172,86
777,84,1
778,68,1
779,56,1
780,332,182
781,220,134
782,252,166
783,156,70
784,36,1
785,136,50
786,72,1
787,112,1
788,152,2
789,80,1
790,108,1
791,80,1
792,156,70
793,196,110
794,116,1
795,88,1
796,136,1
797,108,1
798,188,38
799,80,1
800,20,1
801,164,78
802,196,110
803,208,122
804,48,1
805,64,1
806,48,1
807,232,146
808,232,146
809,88,1
810,72,1
811,232,146
812,52,1
813,72,1
814,404,382
815,24,1
816,20,1
817,264,178
818,80,1
819,76,1
820,232,82
821,164,14
822,264,178
823,84,1
824,212,126
825,60,1
826,148,62
827,56,1
828,92,1
829,108,1
830,284,198
831,112,1
832,244,158
833,152,66
834,180,94
835,104,1
836,92,1
837,180,94
838,212,126
839,152,66
840,248,98
841,100,1
842,208,122
843,136,1
844,84,1
845,164,78
846,204,118
847,164,78
848,176,90
849,100,1
850,240,154
851,120,1
852,180,94
853,184,98
854,76,1
855,88,1
856,224,138
857,400,378
858,128,1
859,216,130
860,196,110
861,400,378
862,132,1
863,188,102
864,88,1
865,248,162
866,220,134
867,304,218
868,84,1
869,20,1
870,68,1
871,36,1
872,140,54
873,68,1
874,20,1
875,240,154
876,168,82
877,88,1
878,108,1
879,264,178
880,236,150
881,76,1
882,400,378
883,260,174
884,72,1
885,448,426
886,12,1
887,84,1
888,256,170
889,216,130
890,156,70
891,148,62
892,64,1
893,56,1
894,148,62
895,184,98
896,88,1
897,164,14
898,132,1
899,112,1
900,88,1
901,84,1
902,168,82
903,92,1
904,236,150
905,40,1
906,60,1
907,64,1
908,140,54
909,156,70
910,108,1
911,164,78
912,104,1
913,88,1
914,196,110
915,168,82
916,148,1
917,120,1
918,448,426
919,148,62
920,180,94
921,76,1
922,68,1
923,216,130
924,68,1
925,212,126
926,152,2
927,88,1
928,24,1
929,204,118
930,84,1
931,72,1
932,196,110
933,128,1
934,84,1
935,212,126
936,292,206
937,80,1
938,156,70
939,32,1
940,216,130
941,32,1
942,196,110
943,32,1
944,244,158
945,88,1
946,64,1
947,240,154
948,28,1
949,44,1
950,160,42
951,204,118
952,208,122
953,264,178
954,336,186
955,168,82
956,208,122
957,280,194
958,80,1
959,28,1
960,76,1
961,144,58
962,156,70
963,88,1
964,96,1
965,56,1
966,224,138
967,184,98
968,216,130
969,64,1
970,140,54
971,96,1
972,236,150
973,220,134
974,68,1
975,64,1
976,68,1
977,204,118
978,228,142
979,88,1
980,236,150
981,152,66
982,80,1
983,96,1
984,72,1
985,120,1
986,84,1
987,328,178
988,88,1
989,232,146
990,208,58
991,384,234
992,12,1
993,80,1
994,240,154
995,92,1
996,72,1
997,184,98
998,504,482
999,72,1
1000,148,62
1001,64,1
1002,84,1
1003,228,142
1004,108,1
1005,244,158
1006,80,1
1007,80,1
1008,80,1
1009,76,1
1010,20,1
1011,212,126
1012,220,134
1013,48,1
1014,116,1
1015,160,74
1016,28,1
1017,224,138
1018,20,1
1019,184,98
1020,268,118
1021,64,1
1022,224,138
1023,160,74
1024,20,1
1025,60,1
1026,52,1
1027,204,118
1028,92,1
1029,32,1
1030,148,1
1031,164,14
1032,220,134
1033,216,130
1034,244,158
1035,152,66
1036,160,74
1037,212,126
1038,104,1
1039,252,166
1040,68,1
1041,116,1
1042,160,74
1043,56,1
1044,224,138
1045,228,142
1046,316,166
1047,144,58
1048,116,1
1049,200,114
1050,76,1
1051,196,110
1052,212,126
1053,96,1
1054,104,1
1055,84,1
1056,120,1
1057,340,190
1058,208,122
1059,80,1
1060,220,70
1061,20,1
1062,160,10
1063,160,10
1064,184,98
1065,60,1
1066,64,1
1067,196,110
1068,36,1
1069,88,1
1070,200,114
1071,72,1
1072,188,102
1073,80,1
1074,192,106
1075,128,1
1076,72,1
1077,168,82
1078,88,1
1079,228,142
1080,84,1
1081,284,198
1082,164,78
1083,84,1
1084,108,1
1085,224,138
1086,88,1
1087,152,66
1088,88,1
1089,24,1
1090,100,1
1091,656,634
1092,68,1
1093,252,166
1094,128,1
1095,92,1
1096,136,1
1097,216,130
1098,420,398
1099,104,1
1100,396,246
1101,72,1
1102,68,1
1103,220,134
1104,64,1
1105,160,74
1106,112,1
1107,248,162
1108,72,1
1109,204,118
1110,200,114
1111,72,1
1112,108,1
1113,180,94
1114,188,102
1115,160,74
1116,160,74
1117,116,1
1118,84,1
1119,220,134
1120,100,1
1121,96,1
1122,84,1
1123,152,66
1124,184,98
1125,180,94
1126,184,98
1127,304,154
1128,88,1
1129,224,138
1130,140,1
1131,188,102
1132,208,122
1133,236,150
1134,168,82
1135,192,106
1136,456,434
1137,72,1
1138,160,10
1139,448,426
1140,140,54
1141,180,94
1142,224,138
1143,104,1
1144,84,1
1145,92,1
1146,200,114
1147,84,1
1148,220,134
1149,80,1
1150,204,54
1151,156,70
1152,52,1
1153,84,1
1154,252,166
1155,152,66
1156,116,1
1157,148,1
1158,188,102
1159,80,1
1160,136,1
1161,80,1
1162,256,170
1163,92,1
1164,208,122
1165,252,166
1166,160,10
1167,252,166
1168,16,1
1169,88,1
1170,80,1
1171,112,1
1172,236,150
1173,52,1
1174,84,1
1175,88,1
1176,76,1
1177,200,114
1178,200,114
1179,28,1
1180,160,74
1181,92,1
1182,112,1
1183,248,162
1184,52,1
1185,76,1
1186,204,118
1187,176,90
1188,80,1
1189,224,138
1190,48,1
1191,28,1
1192,88,1
1193,96,1
1194,88,1
1195,200,114
1196,48,1
1197,100,1
1198,140,54
1199,256,170
1200,224,138
1201,88,1
1202,24,1
1203,108,1
1204,148,1
1205,36,1
1206,68,1
1207,88,1
1208,196,110
1209,192,106
1210,192,106
1211,36,1
1212,172,86
1213,216,130
1214,28,1
1215,72,1
1216,84,1
1217,76,1
1218,84,1
1219,220,134
1220,72,1
1221,152,66
1222,212,62
1223,148,62
1224,192,106
1225,88,1
1226,152,66
1227,256,170
1228,212,126
1229,204,54
1230,108,1
1231,80,1
1232,196,110
1233,56,1
1234,72,1
1235,80,1
1236,24,1
1237,232,146
1238,168,82
1239,372,350
1240,400,378
1241,236,150
1242,108,1
1243,180,94
1244,156,70
1245,32,1
1246,364,342
1247,240,154
1248,260,174
1249,32,1
1250,112,1
1251,448,426
1252,196,110
1253,56,1
1254,172,22
1255,264,178
1256,144,58
1257,196,46
1258,164,14
1259,140,1
1260,128,1
1261,44,1
1262,120,1
1263,40,1
1264,68,1
1265,84,1
1266,88,1
1267,144,1
1268,84,1
1269,60,1
1270,80,1
1271,204,118
1272,80,1
1273,264,178
1274,176,90
1275,164,78
1276,168,82
1277,12,1
1278,64,1
1279,116,1
1280,452,430
1281,264,178
1282,92,1
1283,100,1
1284,212,126
1285,80,1
1286,180,30
1287,156,70
1288,184,98
1289,88,1
1290,100,1
1291,208,122
1292,28,1
1293,92,1
1294,212,62
1295,156,70
1296,424,402
1297,132,46
1298,240,154
1299,104,1
1300,88,1
1301,168,82
1302,124,1
1303,80,1
1304,84,1
1305,76,1
1306,200,114
1307,164,78
1308,60,1
1309,208,122
1310,148,62
1311,176,90
1312,124,1
1313,100,1
1314,16,1
1315,196,110
1316,204,54
1317,172,86
1318,288,202
1319,88,1
1320,204,118
1321,152,34
1322,88,1
1323,96,1
1324,236,150
1325,64,1
1326,160,74
1327,32,1
1328,100,1
1329,252,166
1330,20,1
1331,72,1
1332,160,74
1333,136,50
1334,244,158
1335,84,1
1336,100,1
1337,48,1
1338,80,1
1339,224,138
1340,296,210
1341,40,1
1342,76,1
1343,56,1
1344,88,1
1345,92,1
1346,120,1
1347,224,138
1348,180,30
1349,236,150
1350,80,1
1351,84,1
1352,116,1
1353,440,418
1354,20,1
1355,20,1
1356,124,1
1357,260,174
1358,116,1
1359,224,74
1360,60,1
1361,48,1
1362,224,138
1363,76,1
1364,88,1
1365,20,1
1366,252,166
1367,84,1
1368,72,1
1369,216,130
1370,444,422
1371,80,1
1372,400,378
1373,28,1
1374,20,1
1375,76,1
1376,84,1
1377,124,1
1378,248,162
1379,104,1
1380,68,1
1381,52,1
1382,144,1
1383,192,106
1384,20,1
1385,64,1
1386,124,1
1387,88,1
1388,404,382
1389,152,66
1390,64,1
1391,104,1
1392,180,94
1393,72,1
1394,168,82
1395,68,1
1396,48,1
1397,44,1
1398,168,82
1399,68,1
1400,112,1
1401,84,1
1402,192,42
1403,184,98
1404,84,1
1405,152,2
1406,72,1
1407,48,1
1408,244,158
1409,336,186
1410,80,1
1411,84,1
1412,36,1
1413,28,1
1414,488,466
1415,88,1
1416,268,182
1417,200,114
1418,116,1
1419,80,1
1420,200,114
1421,120,1
1422,204,118
1423,304,154
1424,260,174
1425,244,158
1426,228,142
1427,64,1
1428,80,1
1429,80,1
1430,52,1
1431,172,22
1432,20,1
1433,188,102
1434,84,1
1435,236,150
1436,188,102
1437,392,370
1438,152,2
1439,84,1
1440,444,422
1441,216,130
1442,208,122
1443,196,46
1444,60,1
1445,88,1
1446,192,106
1447,56,1
1448,248,162
1449,140,1
1450,140,1
1451,80,1
1452,68,1
1453,68,1
1454,228,142
1455,96,1
1456,64,1
1457,196,110
1458,216,130
1459,84,1
1460,80,1
1461,160,74
1462,292,206
1463,72,1
1464,156,70
1465,76,1
1466,160,74
1467,80,1
1468,84,1
1469,208,122
1470,84,1
1471,188,102
1472,228,142
1473,296,210
1474,164,78
1475,92,1
1476,224,138
1477,188,102
1478,236,150
1479,68,1
1480,168,82
1481,288,202
1482,160,10
1483,72,1
1484,112,1
1485,88,1
1486,256,170
1487,244,158
1488,52,1
1489,104,1
1490,252,166
1491,68,1
1492,136,50
1493,368,346
1494,32,1
1495,100,1
1496,36,1
1497,60,1
1498,68,1
1499,164,78
1500,100,1
1501,208,122
1502,88,1
1503,280,194
1504,128,1
1505,72,1
1506,104,1
1507,84,1
1508,68,1
1509,88,1
1510,56,1
1511,72,1
1512,256,170
1513,20,1
1514,96,1
1515,84,1
1516,296,146
1517,104,1
1518,64,1
1519,212,126
1520,52,1
1521,100,1
1522,68,1
1523,152,66
1524,132,1
1525,148,62
1526,72,1
1527,592,570
1528,76,1
1529,80,1
1530,96,1
1531,236,150
1532,76,1
1533,192,106
1534,432,410
1535,272,186
1536,44,1
1537,224,74
1538,208,122
1539,176,90
1540,268,182
1541,88,1
1542,272,186
1543,264,178
1544,204,118
1545,84,1
1546,112,1
1547,96,1
1548,160,74
1549,160,74
1550,84,1
1551,64,1
1552,72,1
1553,476,454
1554,232,146
1555,112,1
1556,80,1
1557,160,74
1558,260,174
1559,244,158
1560,412,390
1561,196,110
1562,252,166
1563,8,1
1564,256,170
1565,72,1
1566,276,190
1567,52,1
1568,264,178
1569,76,1
1570,212,62
1571,84,1
1572,104,1
1573,152,66
1574,184,98
1575,172,86
1576,260,174
1577,160,74
1578,32,1
1579,68,1
1580,196,110
1581,172,86
1582,392,370
1583,500,478
1584,136,1
1585,144,58
1586,240,154
1587,332,182
1588,172,86
1589,64,1
1590,116,1
1591,144,1
1592,20,1
1593,296,210
1594,156,70
1595,252,166
1596,208,58
1597,268,182
1598,160,74
1599,200,114
1600,76,1
1601,212,126
1602,388,366
1603,208,122
1604,240,154
1605,96,1
1606,92,1
1607,124,38
1608,136,1
1609,84,1
1610,32,1
1611,60,1
1612,84,1
1613,176,90
1614,68,1
1615,228,142
1616,112,1
1617,168,82
1618,216,130
1619,68,1
1620,188,102
1621,56,1
1622,108,1
1623,84,1
1624,216,130
1625,188,102
1626,336,186
1627,100,1
1628,96,1
1629,132,1
1630,256,170
1631,104,1
1632,68,1
1633,20,1
1634,36,1
1635,200,114
1636,20,1
1637,388,366
1638,348,198
1639,216,130
1640,76,1
1641,252,166
1642,264,178
1643,80,1
1644,208,122
1645,76,1
1646,64,1
1647,164,14
1648,192,106
1649,244,158
1650,20,1
1651,292,206
1652,160,74
1653,136,1
1654,252,166
1655,196,110
1656,188,38
1657,204,118
1658,88,1
1659,244,158
1660,88,1
1661,160,74
1662,248,162
1663,204,118
1664,92,1
1665,116,1
1666,76,1
1667,48,1
1668,452,430
1669,60,1
1670,200,114
1671,92,1
1672,164,78
1673,228,142
1674,24,1
1675,84,1
1676,64,1
1677,160,74
1678,84,1
1679,72,1
1680,152,66
1681,104,1
1682,100,1
1683,332,246
1684,144,58
1685,456,306
1686,52,1
1687,120,1
1688,92,1
1689,284,198
1690,188,102
1691,200,114
1692,188,102
1693,20,1
1694,208,58
1695,208,122
1696,228,142
1697,128,1
1698,136,50
1699,152,66
1700,120,1
1701,20,1
1702,240,154
1703,236,150
1704,140,1
1705,52,1
1706,176,90
1707,80,1
1708,76,1
1709,68,1
1710,108,1
1711,208,122
1712,368,346
1713,88,1
1714,52,1
1715,180,94
1716,684,662
1717,364,214
1718,348,326
1719,60,1
1720,88,1
1721,20,1
1722,248,162
1723,32,1
1724,112,1
1725,88,1
1726,204,118
1727,148,62
1728,348,198
1729,152,66
1730,200,50
1731,228,142
1732,148,62
1733,88,1
1734,168,18
1735,196,110
1736,244,158
1737,92,1
1738,72,1
1739,72,1
1740,156,70
1741,380,358
1742,36,1
1743,236,150
1744,128,1
1745,220,134
1746,136,50
1747,80,1
1748,140,54
1749,112,1
1750,420,398
1751,224,138
1752,104,1
1753,88,1
1754,392,370
1755,100,1
1756,52,1
1757,76,1
1758,76,1
1759,44,1
1760,136,1
1761,80,1
1762,196,110
1763,104,1
1764,68,1
1765,192,106
1766,176,90
1767,172,86
1768,92,1
1769,100,1
1770,76,1
1771,76,1
1772,228,142
1773,328,178
1774,64,1
1775,88,1
1776,112,1
1777,76,1
1778,16,1
1779,68,1
1780,108,1
1781,64,1
1782,268,182
1783,60,1
1784,28,1
1785,92,1
1786,144,58
1787,72,1
1788,40,1
1789,260,174
1790,52,1
1791,172,86
1792,164,78
1793,136,50
1794,84,1
1795,224,138
1796,100,1
1797,84,1
1798,80,1
1799,236,150
1800,100,1
1801,244,158
1802,140,54
1803,212,126
1804,384,362
1805,120,1
1806,72,1
1807,172,86
1808,124,1
1809,20,1
1810,196,110
1811,144,58
1812,84,1
1813,180,94
1814,336,314
1815,72,1
1816,220,134
1817,148,62
1818,244,158
1819,92,1
1820,208,122
1821,88,1
1822,92,1
1823,200,114
1824,132,1
1825,52,1
1826,128,1
1827,100,1
1828,16,1
1829,168,82
1830,204,118
1831,108,1
1832,88,1
1833,208,122
1834,148,62
1835,100,1
1836,212,126
1837,208,122
1838,228,78
1839,24,1
1840,152,66
1841,192,106
1842,64,1
1843,180,94
1844,296,146
1845,188,102
1846,192,106
1847,184,98
1848,48,1
1849,192,106
1850,116,1
1851,76,1
1852,240,154
1853,56,1
1854,76,1
1855,88,1
1856,196,110
1857,64,1
1858,108,1
1859,188,102
1860,60,1
1861,96,1
1862,172,86
1863,64,1
1864,164,78
1865,64,1
1866,80,1
1867,180,94
1868,248,162
1869,56,1
1870,136,50
1871,88,1
1872,436,414
1873,360,210
1874,220,134
1875,36,1
1876,244,158
1877,88,1
1878,204,118
1879,268,182
1880,80,1
1881,240,154
1882,68,1
1883,236,150
1884,128,1
1885,240,154
1886,224,138
1887,236,150
1888,12,1
1889,152,66
1890,64,1
1891,232,146
1892,104,1
1893,168,82
1894,160,10
1895,36,1
1896,236,150
1897,240,154
1898,220,134
1899,92,1
1900,216,130
1901,228,142
1902,92,1
1903,132,46
1904,124,1
1905,360,274
1906,60,1
1907,72,1
1908,156,6
1909,80,1
1910,532,510
1911,232,146
1912,72,1
1913,188,102
1914,328,242
1915,212,126
1916,108,1
1917,196,110
1918,196,110
1919,80,1
1920,136,1
1921,84,1
1922,72,1
1923,104,1
1924,384,362
1925,100,1
1926,176,90
1927,228,142
1928,512,490
1929,268,182
1930,204,118
1931,52,1
1932,324,174
1933,148,1
1934,268,182
1935,208,122
1936,232,146
1937,232,146
1938,32,1
1939,44,1
1940,72,1
1941,112,1
1942,176,90
1943,244,94
1944,88,1
1945,28,1
1946,380,358
1947,72,1
1948,96,1
1949,156,70
1950,92,1
1951,84,1
1952,20,1
1953,76,1
1954,88,1
1955,132,1
1956,176,90
1957,84,1
1958,80,1
1959,72,1
1960,48,1
1961,196,110
1962,108,1
1963,80,1
1964,256,170
1965,104,1
1966,88,1
1967,224,138
1968,28,1
1969,208,122
1970,448,426
1971,132,1
1972,16,1
1973,184,98
1974,260,110
1975,20,1
1976,120,1
1977,248,162
1978,132,1
1979,120,1
1980,72,1
1981,40,1
1982,156,6
1983,112,1
1984,204,118
1985,188,102
1986,20,1
1987,28,1
1988,220,70
1989,84,1
1990,24,1
1991,140,1
1992,80,1
1993,180,94
1994,252,166
1995,84,1
1996,92,1
1997,164,78
1998,184,98
1999,232,146
2000,84,1
2001,204,118
2002,200,50
2003,204,118
2004,200,114
2005,84,1
2006,60,1
2007,76,1
2008,164,78
2009,176,90
2010,72,1
2011,564,542
2012,188,102
2013,72,1
2014,84,1
2015,156,70
2016,204,118
2017,48,1
2018,68,1
2019,80,1
2020,12,1
2021,144,1
2022,132,1
2023,232,146
2024,312,162
2025,72,1
2026,100,1
2027,148,62
2028,56,1
2029,56,1
2030,136,1
2031,72,1
2032,84,1
2033,152,66
2034,264,178
2035,152,2
2036,176,90
2037,228,142
2038,76,1
2039,20,1
2040,180,30
2041,304,218
2042,228,142
2043,68,1
2044,128,1
2045,176,90
2046,60,1
2047,244,158
2048,80,1
2049,192,106
2050,212,126
2051,220,134
2052,452,430
2053,68,1
2054,204,118
2055,192,106
2056,68,1
2057,200,114
2058,112,1
2059,352,202
2060,64,1
2061,192,106
2062,128,1
2063,92,1
2064,204,118
2065,144,1
2066,56,1
2067,80,1
2068,100,1
2069,24,1
2070,156,70
2071,24,1
2072,88,1
2073,100,1
2074,152,66
2075,236,150
2076,192,106
2077,88,1
2078,84,1
2079,168,82
2080,156,6
2081,268,182
2082,80,1
2083,100,1
2084,72,1
2085,172,86
2086,204,118
2087,24,1
2088,248,162
2089,84,1
2090,160,10
2091,232,146
2092,88,1
2093,72,1
2094,52,1
2095,60,1
2096,540,518
2097,244,158
2098,192,106
2099,92,1
2100,316,166
2101,24,1
2102,392,370
2103,300,214
2104,72,1
2105,244,158
2106,108,1
2107,88,1
2108,60,1
2109,88,1
2110,136,1
2111,184,98
2112,56,1
2113,44,1
2114,88,1
2115,60,1
2116,196,46
2117,52,1
2118,96,1
2119,76,1
2120,52,1
2121,228,142
2122,16,1
2123,140,54
2124,208,122
2125,68,1
2126,256,170
2127,268,182
2128,220,134
2129,304,218
2130,80,1
2131,124,1
2132,188,38
2133,76,1
2134,52,1
2135,120,1
2136,172,86
2137,68,1
2138,136,1
