Run_ID,Score,Fitness
398,1028,878
399,1060,910
400,548,398
401,1216,1066
402,788,638
403,500,350
404,640,490
405,380,230
406,280,130
407,716,566
408,308,158
409,464,314
410,720,570
411,1268,1118
412,532,382
413,2264,2114
414,780,630
415,284,134
416,280,130
417,800,650
418,668,518
419,1384,1234
420,380,230
421,188,70
422,1448,1298
423,636,486
424,1612,1462
425,1556,1406
426,348,198
427,552,402
428,176,58
429,1012,862
430,628,478
431,84,1
432,732,582
433,1044,894
434,572,422
435,508,358
436,680,530
437,212,62
438,460,310
439,280,130
440,848,698
441,492,342
442,232,82
443,1464,1314
444,908,758
445,320,170
446,436,286
447,656,506
448,912,762
449,1520,1370
450,644,494
451,1296,1146
452,152,2
453,1004,954
454,736,586
455,536,386
456,360,210
457,356,206
458,1564,1414
459,296,146
460,720,570
461,1036,886
462,1124,974
463,936,786
464,1104,954
465,276,126
466,936,786
467,516,366
468,1528,1378
469,1204,1054
470,1780,1630
471,676,526
472,568,418
473,416,266
474,308,158
475,688,538
476,472,322
477,640,490
478,400,250
479,668,518
480,1484,1334
481,664,514
482,1136,986
483,1124,974
484,552,402
485,832,682
486,1184,1034
487,424,274
488,1196,1046
489,476,326
490,700,550
491,740,590
492,600,450
493,1004,854
494,860,710
495,620,470
496,152,2
497,1072,922
498,152,2
499,1796,1646
500,1200,1050
501,960,810
502,860,710
503,1020,870
504,564,414
505,348,198
506,984,834
507,628,478
508,156,6
509,556,406
510,824,674
511,240,90
512,488,438
513,620,470
514,1464,1314
515,1404,1254
516,352,202
517,1232,1082
518,1128,1028
519,536,386
520,724,574
521,292,142
522,1392,1242
523,1244,1094
524,160,10
525,1380,1230
526,88,1
527,680,530
528,1328,1178
529,340,190
530,292,142
531,820,670
532,544,394
533,604,454
534,872,722
535,1012,862
536,888,738
537,712,562
538,892,742
539,684,534
540,1048,898
541,64,1
542,632,482
543,620,470
544,1568,1418
545,540,390
546,416,266
547,1104,954
548,1468,1318
549,1120,970
550,856,756
551,552,402
552,248,98
553,1204,1054
554,1460,1310
555,744,594
556,676,526
557,788,638
558,80,1
559,568,418
560,596,574
561,1292,1142
562,1192,1042
563,168,18
564,504,354
565,1092,942
566,652,502
567,756,606
568,448,298
569,544,394
570,476,376
571,356,206
572,772,622
573,1436,1286
574,540,390
575,204,54
576,1684,1534
577,1080,1030
578,320,170
579,504,354
580,108,1
581,1240,1090
582,628,478
583,884,734
584,956,806
585,664,514
586,348,198
587,1812,1662
588,404,254
589,784,634
590,2136,2086
591,412,262
592,272,122
593,416,266
594,320,234
595,172,22
596,500,350
597,140,22
598,912,762
599,264,114
600,456,306
601,132,1
602,1200,1050
603,388,238
604,400,250
605,528,378
606,488,338
607,164,14
608,380,330
609,2012,1862
610,1376,1326
611,520,370
612,540,390
613,536,514
614,524,374
615,1800,1650
616,692,542
617,464,314
618,592,442
619,612,462
620,1052,902
621,1332,1182
622,340,190
623,700,550
624,464,314
625,632,482
626,552,402
627,588,438
628,548,398
629,568,418
630,1192,1042
631,884,734
632,472,322
633,856,706
634,260,110
635,316,166
636,728,578
637,404,254
638,1272,1122
639,612,462
640,192,42
641,584,434
642,1348,1198
643,1068,918
644,764,614
645,596,446
646,308,158
647,836,686
648,600,450
649,564,414
650,276,126
651,1324,1174
652,644,494
653,648,498
654,316,166
655,168,18
656,2232,2082
657,552,402
658,1468,1318
659,1500,1400
660,752,602
661,1016,966
662,572,422
663,984,834
664,616,466
665,68,1
666,604,454
667,632,482
668,456,406
669,220,70
670,896,746
671,704,554
672,652,502
673,636,486
674,448,298
675,720,570
676,716,566
677,512,362
678,576,426
679,564,414
680,492,342
681,524,374
682,1264,1114
683,848,698
684,1316,1166
685,328,178
686,252,102
687,268,118
688,592,442
689,600,450
690,1728,1578
691,1144,994
692,536,386
693,788,638
694,604,454
695,764,614
696,252,102
697,1128,978
698,424,274
699,1044,894
700,1184,1034
701,392,242
702,1004,854
703,1052,902
704,580,430
705,572,422
706,1076,926
707,412,262
708,604,454
709,928,778
710,1392,1242
711,928,778
712,184,34
713,368,218
714,628,478
715,1456,1356
716,164,46
717,1504,1354
718,1560,1410
719,512,362
720,560,410
721,416,266
722,984,834
723,1000,850
724,472,322
725,1312,1162
726,568,418
727,628,606
728,280,130
729,336,186
730,1948,1798
731,240,90
732,260,110
733,1092,942
734,1332,1232
735,924,774
736,300,150
737,772,622
738,504,354
739,244,94
740,1136,986
741,668,518
742,748,598
743,644,494
744,256,156
745,720,570
746,196,46
747,480,330
748,2696,2546
749,560,410
750,380,230
751,132,1
752,1060,910
753,620,470
754,1304,1154
755,352,266
756,348,198
757,540,390
758,396,246
759,632,482
760,780,630
761,300,150
762,848,698
763,1404,1254
764,1708,1558
765,336,186
766,1356,1206
767,536,386
768,684,534
769,932,782
770,928,778
771,1160,1010
772,208,58
773,1012,862
774,580,430
775,1484,1334
776,696,546
777,620,470
778,492,342
779,944,844
780,1032,882
781,1752,1602
782,1044,894
783,168,18
784,776,626
785,960,810
786,456,306
787,440,290
788,1024,874
789,672,522
790,336,186
791,416,266
792,696,546
793,516,366
794,148,1
795,296,146
796,224,106
797,984,834
798,600,450
799,448,298
800,1000,850
801,992,842
802,512,362
803,640,490
804,440,290
805,992,842
806,1368,1218
807,1172,1022
808,748,598
809,564,414
810,956,806
811,696,646
812,240,90
813,292,142
814,632,482
815,152,2
816,664,514
817,636,486
818,1428,1278
819,596,446
820,1300,1150
821,672,522
822,552,402
823,528,378
824,1084,934
825,300,150
826,760,610
827,752,602
828,244,94
829,472,372
830,1448,1298
831,248,98
832,1324,1174
833,188,38
834,532,382
835,820,670
836,228,78
837,912,762
838,1088,938
839,472,322
840,512,362
841,1284,1134
842,216,66
843,724,574
844,280,130
845,1200,1050
846,616,466
847,684,534
848,1220,1070
849,760,610
850,376,226
851,1048,898
852,1308,1158
853,632,482
854,344,194
855,1012,862
856,852,702
857,144,1
858,232,82
859,284,134
860,1208,1058
861,512,362
862,572,422
863,136,1
864,280,130
865,416,266
866,608,458
867,272,122
868,1264,1114
869,1276,1126
870,1048,898
871,644,494
872,924,774
873,240,90
874,572,422
875,1472,1322
876,208,58
877,636,536
878,616,466
879,940,790
880,608,458
881,720,570
882,1128,1078
883,376,226
884,840,690
885,936,786
886,536,386
887,2764,2614
888,1256,1106
889,1040,890
890,868,718
891,1188,1038
892,452,302
893,384,234
894,640,490
895,1148,998
896,572,422
897,996,846
898,632,482
899,616,466
900,236,86
901,404,254
902,548,448
903,304,154
904,932,910
905,1272,1122
906,432,282
907,560,410
908,872,772
909,1160,1010
910,768,618
911,208,58
912,576,426
913,676,526
914,444,294
915,444,294
916,568,418
917,1296,1246
918,992,842
919,332,182
920,1016,866
921,468,318
922,400,250
923,1044,894
924,704,554
925,308,158
926,136,1
927,316,166
928,1516,1366
929,1180,1030
930,300,150
931,332,182
932,944,794
933,1616,1466
934,608,458
935,1428,1278
936,932,782
937,720,570
938,748,598
939,648,498
940,332,182
941,92,1
942,1156,1006
943,632,482
944,468,318
945,224,74
946,532,382
947,476,326
948,316,166
949,976,826
950,404,254
951,836,686
952,1268,1118
953,692,542
954,1172,1072
955,984,834
956,1380,1230
957,688,538
958,416,266
959,436,286
960,1348,1198
961,420,270
962,376,226
963,312,162
964,988,838
965,556,406
966,580,430
967,736,586
968,688,538
969,1284,1134
970,1100,950
971,380,230
972,1400,1250
973,1028,878
974,324,174
975,468,318
976,1020,870
977,572,422
978,668,518
979,296,146
980,568,418
981,688,538
982,484,334
983,100,1
984,1060,910
985,536,386
986,936,786
987,804,654
988,616,466
989,632,482
990,624,474
991,564,414
992,480,330
993,1240,1090
994,608,458
995,256,106
996,540,390
997,392,242
998,252,102
999,692,542
1000,528,378
1001,540,454
1002,624,474
1003,716,566
1004,740,590
1005,296,196
1006,472,322
1007,1204,1054
1008,1060,910
1009,1136,986
1010,612,462
1011,1356,1206
1012,580,430
1013,540,390
1014,392,242
1015,536,386
1016,640,490
1017,672,522
1018,380,230
1019,752,602
1020,508,358
1021,704,554
1022,2248,2098
1023,860,710
1024,1304,1154
1025,408,258
1026,396,246
1027,384,234
1028,852,702
1029,740,590
1030,600,450
1031,564,414
1032,272,186
1033,496,346
1034,272,122
1035,660,510
1036,256,106
1037,1048,898
1038,1360,1210
1039,632,482
1040,740,590
1041,524,374
1042,1328,1178
1043,420,270
1044,616,466
1045,352,202
1046,376,226
1047,968,818
1048,1552,1402
1049,520,470
1050,404,254
1051,372,286
1052,304,154
1053,1424,1274
1054,428,278
1055,608,458
1056,396,246
1057,984,834
1058,552,402
1059,940,840
1060,272,222
1061,628,478
1062,508,358
1063,664,514
1064,588,438
1065,540,390
1066,868,718
1067,680,580
1068,508,358
1069,464,314
1070,956,806
1071,612,462
1072,572,422
1073,996,846
1074,216,66
1075,608,458
1076,1296,1146
1077,2196,2046
1078,1764,1614
1079,392,242
1080,284,134
1081,648,498
1082,944,794
1083,1192,1042
1084,892,742
1085,1020,870
1086,472,322
1087,1092,942
1088,512,362
1089,472,322
1090,368,218
1091,744,594
1092,504,418
1093,184,34
1094,256,106
1095,692,542
1096,976,826
1097,568,418
1098,1324,1174
1099,1380,1230
1100,1192,1042
1101,764,614
1102,512,362
1103,264,114
1104,2008,1858
1105,352,202
1106,800,700
1107,68,1
1108,584,434
1109,308,158
1110,64,1
1111,80,1
1112,1264,1164
1113,284,134
1114,1072,922
1115,440,290
1116,384,234
1117,1292,1142
1118,292,142
1119,356,206
1120,504,354
1121,576,426
1122,924,774
1123,308,158
1124,200,50
1125,1260,1110
1126,972,822
1127,976,826
1128,824,674
1129,456,306
1130,1068,918
1131,976,826
1132,1752,1602
1133,960,960
1134,728,578
1135,1512,1362
1136,236,86
1137,616,466
1138,560,410
1139,352,202
1140,332,182
1141,680,530
1142,236,136
1143,612,462
1144,340,190
1145,388,238
1146,1916,1766
1147,708,558
1148,1476,1326
1149,592,442
1150,1204,1054
1151,1100,950
1152,1496,1346
1153,1188,1038
1154,1104,954
1155,748,598
1156,688,538
1157,604,454
1158,400,250
1159,680,530
1160,1360,1210
1161,300,150
1162,400,250
1163,736,586
1164,436,286
1165,1408,1308
1166,564,414
1167,552,402
1168,736,586
1169,472,322
1170,252,102
1171,580,430
1172,652,502
1173,500,350
1174,720,570
1175,692,542
1176,1196,1046
1177,624,474
1178,1264,1114
1179,580,430
1180,636,486
1181,360,210
1182,212,62
1183,280,130
1184,1028,878
1185,532,382
1186,1144,994
1187,1300,1150
1188,624,474
1189,616,466
1190,308,158
1191,936,786
1192,496,346
1193,808,658
1194,1408,1258
1195,616,466
1196,1296,1146
1197,660,510
1198,1036,936
1199,724,574
1200,428,278
1201,996,846
1202,256,106
1203,592,442
1204,372,222
1205,668,518
1206,1060,910
1207,168,18
1208,1072,922
1209,1160,1010
1210,236,86
1211,456,306
1212,1484,1334
1213,500,350
1214,504,354
1215,880,730
1216,420,270
1217,376,226
1218,420,334
1219,604,454
1220,1100,950
1221,224,74
1222,680,530
1223,388,238
1224,968,818
1225,1612,1462
1226,540,390
1227,1180,1030
1228,924,774
1229,472,322
1230,580,430
1231,228,78
1232,528,378
1233,1460,1310
1234,576,426
1235,260,110
1236,880,730
1237,940,790
1238,420,270
1239,572,422
1240,204,54
1241,768,618
1242,928,778
1243,576,426
1244,908,758
1245,944,794
1246,624,474
1247,1152,1002
1248,720,570
1249,1364,1342
1250,788,638
1251,2492,2342
1252,772,622
1253,244,94
1254,372,222
1255,616,516
1256,360,274
1257,1448,1448
1258,1444,1294
1259,444,294
1260,924,774
1261,588,438
1262,664,514
1263,2156,2006
1264,616,466
1265,944,794
1266,604,454
1267,544,394
1268,1028,878
1269,1616,1466
1270,640,490
1271,560,410
1272,840,690
1273,220,70
1274,396,246
1275,908,758
1276,392,242
1277,964,814
1278,336,250
1279,1356,1206
1280,616,466
1281,512,362
1282,556,406
1283,572,422
1284,1204,1154
1285,664,514
1286,464,314
1287,464,314
1288,732,582
1289,444,294
1290,596,446
1291,916,766
1292,164,14
1293,944,794
1294,108,1
1295,860,710
1296,168,18
1297,504,354
1298,1064,914
1299,620,470
1300,276,126
1301,172,22
1302,1296,1146
1303,520,370
1304,1400,1250
1305,1508,1358
1306,484,334
1307,384,234
1308,532,382
1309,660,510
1310,528,378
1311,840,690
1312,364,214
1313,944,794
1314,1232,1082
1315,1356,1206
1316,612,462
1317,388,238
1318,296,146
1319,236,86
1320,628,478
1321,548,398
1322,712,562
1323,1580,1430
1324,524,374
1325,404,254
1326,584,434
1327,624,474
1328,476,326
1329,672,522
1330,276,126
1331,260,110
1332,312,162
1333,1004,854
1334,1024,874
1335,600,450
1336,424,274
1337,448,298
1338,612,462
1339,520,370
1340,1152,1002
1341,476,326
1342,884,734
1343,512,362
1344,400,250
1345,372,222
1346,616,466
1347,584,434
1348,764,614
1349,268,118
1350,576,426
1351,512,362
1352,284,134
1353,1444,1294
1354,356,206
1355,1148,998
1356,712,562
1357,488,338
1358,888,738
1359,284,134
1360,1000,850
1361,1264,1114
1362,260,110
1363,268,118
1364,132,1
1365,544,394
1366,372,222
1367,276,126
1368,896,746
1369,384,234
1370,220,70
1371,932,782
1372,264,114
1373,12,1
1374,568,418
1375,1112,962
1376,756,606
1377,992,842
1378,1524,1374
1379,1304,1154
1380,492,342
1381,632,482
1382,372,222
1383,592,442
1384,536,386
1385,1248,1098
1386,1908,1758
1387,404,254
1388,720,570
1389,1220,1070
1390,628,478
1391,528,378
1392,1436,1386
1393,744,594
1394,540,390
1395,532,382
1396,804,654
1397,268,118
1398,236,86
1399,988,838
1400,296,196
1401,244,94
1402,268,118
1403,1288,1138
1404,544,394
1405,528,378
1406,352,202
1407,928,778
1408,348,198
1409,1184,1034
1410,1048,898
1411,404,354
1412,512,362
1413,552,402
1414,1136,986
1415,1132,982
1416,812,662
1417,556,406
1418,120,1
1419,408,258
1420,268,118
1421,724,574
1422,1152,1002
1423,1396,1246
1424,1300,1150
1425,612,462
1426,360,210
1427,932,782
1428,784,634
1429,480,330
1430,220,70
1431,904,754
1432,552,402
1433,1028,878
1434,884,734
1435,388,238
1436,440,290
1437,252,102
1438,232,82
1439,952,802
1440,524,374
1441,548,398
1442,964,814
1443,380,230
1444,828,678
1445,776,626
1446,492,342
1447,984,834
1448,1372,1222
1449,624,474
1450,564,414
1451,256,106
1452,112,1
1453,1020,870
1454,1224,1074
1455,704,554
1456,612,462
1457,1336,1186
1458,1268,1168
1459,300,150
1460,612,462
1461,488,338
1462,660,510
1463,400,250
1464,840,690
1465,540,390
1466,424,338
1467,900,750
1468,540,390
1469,436,286
1470,540,390
1471,612,462
1472,740,590
1473,1248,1148
1474,760,610
1475,680,530
1476,392,242
1477,220,70
1478,1280,1130
1479,892,742
1480,604,454
1481,1264,1114
1482,376,226
1483,556,406
1484,652,502
1485,1688,1538
1486,104,1
1487,272,122
1488,624,474
1489,488,338
1490,444,294
1491,176,26
1492,492,342
1493,420,270
1494,376,226
1495,1316,1166
1496,788,638
1497,612,462
1498,828,678
1499,328,178
1500,472,322
1501,596,446
1502,516,366
1503,348,198
1504,444,294
1505,584,434
1506,568,418
1507,304,154
1508,136,1
1509,208,122
1510,364,214
1511,868,718
1512,216,66
1513,676,526
1514,820,670
1515,1248,1098
1516,116,1
1517,568,418
1518,640,490
1519,1100,950
1520,464,314
1521,608,458
1522,332,182
1523,864,714
1524,460,310
1525,252,102
1526,232,82
1527,1500,1350
1528,256,106
1529,2064,1914
1530,196,46
1531,480,330
1532,448,298
1533,692,542
1534,760,610
1535,340,190
1536,1712,1562
1537,1344,1194
1538,452,302
1539,580,430
1540,1092,942
1541,1192,1042
1542,392,242
1543,944,794
1544,1600,1450
1545,564,414
1546,468,318
1547,1180,1030
1548,1072,922
1549,576,426
1550,1072,922
1551,568,418
1552,556,406
1553,472,322
1554,352,202
1555,1164,1014
1556,972,822
1557,1388,1238
1558,1460,1310
1559,580,530
1560,736,636
1561,616,466
1562,164,46
1563,1492,1342
1564,432,282
1565,360,210
1566,236,86
1567,840,690
1568,1268,1118
1569,736,586
1570,224,74
1571,888,738
1572,1252,1102
1573,312,162
1574,748,598
1575,888,738
1576,264,114
1577,592,442
1578,136,1
1579,384,234
1580,924,774
1581,296,146
1582,460,310
1583,268,118
1584,1552,1402
1585,532,382
1586,168,18
1587,568,418
1588,344,194
1589,396,246
1590,1016,866
1591,564,414
1592,204,86
1593,712,562
1594,140,1
1595,332,182
1596,996,846
1597,1356,1462
1598,1064,914
1599,704,554
1600,500,350
1601,464,314
1602,976,826
1603,404,254
1604,980,830
1605,264,114
1606,1044,894
1607,624,474
1608,468,318
1609,580,430
1610,444,294
1611,688,538
1612,164,14
1613,568,418
1614,372,222
1615,736,586
1616,744,594
1617,1440,1290
1618,136,1
1619,248,98
1620,1092,942
1621,636,486
1622,552,402
1623,564,414
1624,604,454
1625,1056,906
1626,348,198
1627,748,726
1628,1040,1040
1629,608,458
1630,568,418
1631,92,1
1632,260,110
1633,140,1
1634,116,1
1635,428,278
1636,692,542
1637,812,662
1638,1344,1194
1639,568,418
1640,720,570
1641,892,742
1642,1280,1130
1643,488,338
1644,724,574
1645,1172,1022
1646,752,602
1647,240,90
1648,708,558
1649,260,110
1650,128,1
1651,232,82
1652,492,342
1653,616,566
1654,660,510
1655,584,434
1656,648,498
1657,560,410
1658,1420,1270
1659,1348,1198
1660,644,494
1661,1972,1822
1662,528,378
1663,1264,1114
1664,1004,854
1665,692,542
1666,460,310
1667,452,302
1668,436,286
1669,352,202
1670,288,138
1671,780,630
1672,600,450
1673,1332,1182
1674,840,740
1675,636,486
1676,548,398
1677,1300,1150
1678,696,546
1679,884,734
1680,2060,1910
1681,508,358
1682,332,182
1683,340,190
1684,1328,1178
1685,644,494
1686,756,606
1687,308,158
1688,572,422
1689,448,298
1690,600,450
1691,896,746
1692,872,722
1693,1132,982
1694,724,574
1695,696,546
1696,400,250
1697,516,366
1698,168,18
1699,1084,934
1700,1072,922
1701,616,466
1702,1040,890
1703,604,454
1704,536,386
1705,864,714
1706,252,102
1707,428,278
1708,724,574
1709,1028,878
1710,504,354
1711,84,1
1712,636,486
1713,956,806
1714,1480,1380
1715,1024,874
1716,360,274
1717,632,482
1718,448,298
1719,648,498
1720,1032,882
1721,48,1
1722,200,50
1723,296,146
1724,280,130
1725,336,186
1726,208,90
1727,776,626
1728,1356,1206
1729,1208,1058
1730,352,202
1731,540,390
1732,576,426
1733,1208,1058
1734,1032,882
1735,520,370
1736,1400,1250
1737,1256,1106
1738,1032,882
1739,576,426
1740,720,570
1741,256,106
1742,784,634
1743,636,486
1744,600,450
1745,648,498
1746,616,466
1747,452,302
1748,236,86
1749,516,366
1750,512,362
1751,728,578
1752,1004,854
1753,764,614
1754,1028,878
1755,424,274
1756,1924,1774
1757,648,498
1758,636,486
1759,236,86
1760,1420,1270
1761,228,78
1762,720,570
1763,1596,1446
1764,1052,902
1765,352,202
1766,420,270
1767,316,166
1768,532,382
1769,1140,990
1770,744,594
1771,1132,982
1772,764,614
1773,588,438
1774,540,390
1775,1332,1182
1776,140,1
1777,828,678
1778,1024,874
1779,1196,1046
1780,1440,1340
1781,720,570
1782,676,526
1783,552,402
1784,568,418
1785,112,1
1786,412,262
1787,632,532
1788,1324,1174
1789,252,102
1790,568,418
1791,1364,1214
1792,656,506
1793,280,130
1794,368,282
1795,348,198
1796,360,210
1797,592,492
1798,340,190
1799,608,458
1800,648,498
1801,1200,1050
1802,856,706
1803,1076,926
1804,552,402
1805,1320,1170
1806,640,490
1807,1216,1066
1808,1060,910
1809,948,798
1810,564,414
1811,1156,1006
1812,716,616
1813,708,558
1814,1176,1026
1815,424,274
1816,252,102
1817,84,1
1818,864,714
1819,112,1
1820,1044,894
1821,160,42
1822,1012,862
1823,1056,906
1824,1040,890
1825,1120,970
1826,484,334
1827,768,618
1828,320,170
1829,532,382
1830,492,342
1831,592,442
1832,516,366
1833,468,318
1834,488,338
1835,1124,974
1836,540,390
1837,484,334
1838,284,184
1839,984,834
1840,320,170
1841,980,830
1842,512,362
1843,532,382
1844,312,162
1845,316,166
1846,632,482
1847,320,170
1848,1336,1186
1849,500,350
1850,556,406
1851,1904,1754
1852,1172,1022
1853,1148,998
1854,916,766
1855,928,778
1856,688,538
1857,864,714
1858,516,366
1859,508,358
1860,620,470
1861,620,470
1862,324,174
1863,1244,1094
1864,744,594
1865,228,78
1866,512,362
1867,1000,850
1868,524,374
1869,348,198
1870,96,1
1871,1024,874
1872,700,550
1873,652,502
1874,1348,1198
1875,628,478
1876,264,114
1877,584,434
1878,1212,1062
1879,740,590
1880,432,282
1881,300,150
1882,564,414
1883,1044,894
1884,332,182
1885,576,426
1886,84,1
1887,352,202
1888,744,594
1889,524,374
1890,468,318
1891,496,346
1892,1496,1346
1893,1376,1226
1894,1196,1046
1895,488,338
1896,544,394
1897,496,346
1898,1032,882
1899,1044,894
1900,300,150
1901,504,354
1902,692,542
1903,596,446
1904,356,206
1905,400,250
1906,200,50
1907,608,458
1908,344,194
1909,444,294
1910,2088,1938
1911,684,534
1912,360,210
1913,696,546
1914,188,38
1915,768,618
1916,748,598
1917,592,442
1918,688,538
1919,656,506
1920,552,402
1921,620,598
1922,428,278
1923,368,218
1924,480,330
1925,604,454
1926,264,114
1927,1072,922
1928,1736,1636
1929,112,1
1930,248,98
1931,524,374
1932,648,498
1933,204,54
1934,316,166
1935,472,322
1936,24,1
1937,160,10
1938,480,330
1939,540,390
1940,656,506
1941,616,466
1942,1240,1090
1943,376,226
1944,400,250
1945,572,422
1946,292,142
1947,852,702
1948,264,114
1949,308,158
1950,920,770
1951,1244,1094
1952,1000,900
1953,432,282
1954,1100,950
1955,648,498
1956,892,742
1957,328,178
1958,520,370
1959,812,662
1960,452,302
1961,416,266
1962,616,466
1963,252,102
1964,552,402
1965,704,554
1966,732,732
1967,604,554
1968,804,654
1969,168,18
1970,1232,1082
1971,2404,2254
1972,1268,1118
1973,548,398
1974,384,234
1975,736,586
1976,788,638
1977,836,686
1978,536,386
1979,568,418
1980,332,182
1981,776,626
1982,1088,938
1983,1288,1138
1984,440,290
1985,216,66
1986,560,410
1987,1056,906
1988,764,614
1989,208,58
1990,620,470
1991,296,146
1992,980,830
1993,1212,1062
1994,312,162
1995,656,506
1996,520,370
1997,764,614
1998,520,370
1999,1012,862
2000,688,538
2001,404,254
2002,528,478
2003,132,1
2004,1096,946
2005,1108,958
2006,588,438
2007,768,618
2008,632,482
2009,1520,1370
2010,1024,1024
2011,668,518
2012,216,66
2013,1044,894
2014,864,714
2015,1400,1250
2016,1004,854
2017,1116,966
2018,188,38
2019,580,430
2020,396,246
2021,456,306
2022,1036,886
2023,648,498
2024,284,134
2025,252,102
2026,2420,2270
2027,180,62
2028,1028,878
2029,448,298
2030,280,130
2031,136,1
