Run_ID,Score,Fitness
340,472,322
341,1072,922
342,588,438
343,596,446
344,756,606
345,708,558
346,324,174
347,536,386
348,384,234
349,140,1
350,652,502
351,392,242
352,192,92
353,1148,998
354,1440,1290
355,932,782
356,268,118
357,328,178
358,544,394
359,580,430
360,1352,1202
361,1296,1146
362,296,146
363,1172,1072
364,584,434
365,336,186
366,468,318
367,524,374
368,332,182
369,524,374
370,1012,912
371,112,1
372,356,206
373,1024,874
374,304,154
375,392,306
376,1028,878
377,576,426
378,428,278
379,2208,2058
380,548,398
381,704,654
382,620,470
383,1004,854
384,976,826
385,396,246
386,444,294
387,324,174
388,956,806
389,256,138
390,616,466
391,1288,1138
392,512,362
393,336,186
394,928,778
395,652,502
396,812,662
397,640,490
398,744,594
399,780,630
400,260,110
401,576,426
402,732,582
403,968,818
404,548,398
405,428,278
406,420,270
407,620,470
408,340,190
409,540,390
410,544,394
411,388,238
412,888,738
413,236,86
414,464,314
415,284,134
416,996,846
417,192,42
418,668,518
419,784,634
420,612,462
421,548,398
422,1064,914
423,652,502
424,632,482
425,432,282
426,520,370
427,448,298
428,332,182
429,648,548
430,540,390
431,132,1
432,420,270
433,336,186
434,704,554
435,572,422
436,156,6
437,688,538
438,548,398
439,956,806
440,1308,1158
441,552,402
442,696,546
443,720,570
444,512,362
445,244,94
446,724,574
447,1032,882
448,636,486
449,496,346
450,508,358
451,280,130
452,388,302
453,280,130
454,656,506
455,876,726
456,368,218
457,488,338
458,624,474
459,148,1
460,580,430
461,716,566
462,456,306
463,536,386
464,164,14
465,764,614
466,240,90
467,1212,1062
468,924,774
469,244,94
470,116,1
471,576,426
472,576,426
473,544,394
474,536,386
475,612,462
476,556,406
477,836,686
478,380,230
479,360,210
480,456,306
481,588,438
482,716,666
483,592,442
484,268,118
485,972,822
486,208,90
487,388,238
488,320,170
489,496,346
490,664,514
491,272,122
492,492,342
493,476,326
494,564,414
495,972,822
496,464,314
497,408,258
498,168,18
499,876,726
500,636,536
501,1336,1186
502,356,206
503,704,554
504,484,334
505,540,390
506,1112,962
507,252,102
508,820,670
509,180,30
510,232,132
511,452,302
512,768,618
513,456,306
514,612,462
515,300,150
516,352,202
517,584,434
518,472,322
519,896,796
520,1200,1050
521,596,446
522,596,446
523,960,810
524,2188,2038
525,536,386
526,548,398
527,204,54
528,420,270
529,208,58
530,680,530
531,316,166
532,644,494
533,424,274
534,1024,874
535,1156,1006
536,384,234
537,424,274
538,412,262
539,632,482
540,516,366
541,552,402
542,628,478
543,456,306
544,1264,1114
545,352,202
546,1048,898
547,592,442
548,512,362
549,996,846
550,272,186
551,568,418
552,600,600
553,220,70
554,988,838
555,1144,994
556,564,414
557,796,646
558,500,350
559,336,186
560,544,394
561,488,338
562,180,30
563,324,174
564,220,70
565,1116,966
566,252,102
567,292,142
568,720,570
569,532,382
570,932,782
571,768,618
572,332,182
573,496,346
574,644,494
575,732,582
576,640,490
577,468,318
578,428,342
579,144,1
580,1068,918
581,768,618
582,308,158
583,268,118
584,556,406
585,360,210
586,524,374
587,256,106
588,704,604
589,464,314
590,632,610
591,544,394
592,592,442
593,440,290
594,412,262
595,544,394
596,1492,1342
597,576,426
598,520,370
599,512,362
600,440,290
601,492,342
602,556,406
603,432,282
604,240,90
605,1088,938
606,716,566
607,692,542
608,1124,974
609,544,394
610,568,418
611,456,306
612,192,42
613,460,310
614,616,466
615,208,58
616,624,474
617,444,294
618,896,746
619,408,322
620,244,94
621,344,194
622,120,1
623,212,62
624,264,114
625,680,530
626,996,846
627,480,330
628,300,150
629,428,278
630,1064,914
631,588,438
632,464,314
633,760,610
634,636,486
635,1112,962
636,376,226
637,604,504
638,220,70
639,812,662
640,272,122
641,272,122
642,1220,1070
643,328,178
644,472,322
645,536,386
646,808,658
647,484,334
648,668,518
649,308,158
650,1416,1266
651,648,498
652,1196,1046
653,244,94
654,428,278
655,664,514
656,560,410
657,344,194
658,668,518
659,448,298
660,1148,998
661,340,254
662,688,538
663,616,466
664,1124,974
665,552,402
666,1068,918
667,492,342
668,644,494
669,540,390
670,228,78
671,280,130
672,644,494
673,328,178
674,556,406
675,1280,1130
676,500,350
677,1500,1400
678,568,418
679,964,814
680,652,502
681,492,342
682,340,190
683,676,526
684,664,514
685,484,334
686,428,278
687,548,398
688,320,170
689,404,318
690,1156,1006
691,1440,1290
692,464,314
693,672,522
694,664,514
695,180,30
696,732,582
697,448,298
698,684,534
699,608,458
700,160,10
701,636,486
702,1036,886
703,732,582
704,708,558
705,548,398
706,280,130
707,784,634
708,1192,1042
709,484,334
710,584,434
711,116,1
712,1352,1202
713,1236,1086
714,656,506
715,536,386
716,548,398
717,624,474
718,1632,1482
719,992,842
720,904,754
721,556,406
722,800,650
723,556,406
724,280,130
725,932,782
726,496,346
727,608,458
728,692,542
729,552,502
730,824,674
731,208,90
732,820,670
733,580,430
734,244,94
735,636,486
736,724,574
737,352,202
738,600,450
739,352,202
740,896,746
741,352,202
742,588,438
743,228,78
744,264,114
745,572,422
746,508,358
747,600,450
748,636,486
749,776,626
750,696,546
751,272,122
752,332,282
753,492,342
754,564,414
755,516,366
756,456,306
757,640,490
758,276,126
759,956,806
760,1300,1150
761,444,294
762,540,390
763,464,314
764,184,66
765,512,412
766,836,786
767,668,518
768,432,282
769,1052,902
770,368,218
771,1756,1606
772,1028,878
773,528,378
774,740,590
775,444,294
776,580,430
777,672,522
778,1560,1410
779,364,214
780,508,358
781,544,394
782,608,458
783,396,246
784,1144,994
785,496,346
786,380,230
787,284,134
788,1252,1102
789,492,342
790,1148,998
791,608,458
792,252,102
793,428,278
794,684,662
795,376,226
796,284,134
797,632,482
798,208,58
799,1040,890
800,464,314
801,952,802
802,592,442
803,568,418
804,568,418
805,268,168
806,220,70
807,336,186
808,584,484
809,956,806
810,516,366
811,1140,990
812,808,658
813,288,202
814,1120,970
815,520,370
816,1000,850
817,704,554
818,388,238
819,412,262
820,660,510
821,932,782
822,320,170
823,1240,1090
824,468,318
825,532,382
826,996,846
827,248,98
828,1148,998
829,436,286
830,1096,946
831,428,278
832,240,90
833,804,654
834,1128,978
835,996,846
836,416,266
837,796,646
838,640,490
839,528,378
840,740,590
841,976,826
842,320,170
843,600,450
844,220,70
845,812,662
846,312,162
847,336,186
848,980,830
849,792,642
850,708,558
851,1084,934
852,188,38
853,1340,1190
854,328,178
855,612,462
856,152,2
857,1000,850
858,284,134
859,664,514
860,420,270
861,556,406
862,600,450
863,588,438
864,408,258
865,460,310
866,508,358
867,680,530
868,956,806
869,504,354
870,316,166
871,580,430
872,224,74
873,432,282
874,1224,1074
875,448,298
876,580,430
877,908,758
878,276,126
879,360,210
880,916,766
881,1064,914
882,776,726
883,280,130
884,204,54
885,448,298
886,448,298
887,312,162
888,640,490
889,388,238
890,384,234
891,360,210
892,1056,906
893,316,166
894,976,826
895,592,442
896,976,826
897,248,98
898,540,390
899,596,446
900,276,126
901,716,566
902,260,110
903,888,788
904,164,14
905,576,426
906,620,470
907,596,446
908,572,422
909,360,210
910,568,418
911,992,842
912,360,210
913,1408,1258
914,340,290
915,252,102
916,316,166
917,932,782
918,692,542
919,700,550
920,1204,1054
921,208,58
922,692,542
923,1144,994
924,584,434
925,696,546
926,360,210
927,416,266
928,180,30
929,316,166
930,372,222
931,704,704
932,388,302
933,888,738
934,220,70
935,856,806
936,808,658
937,860,710
938,608,458
939,1224,1074
940,304,154
941,532,382
942,492,342
943,788,638
944,1028,878
945,1268,1118
946,284,134
947,788,638
948,540,390
949,880,730
950,420,270
951,460,310
952,448,298
953,592,442
954,292,142
955,384,234
956,304,154
957,632,482
958,1160,1010
959,624,474
960,320,170
961,592,442
962,248,248
963,440,290
964,652,502
965,480,330
966,644,494
967,240,90
968,572,422
969,532,382
970,476,326
971,804,654
972,504,354
973,832,682
974,376,276
975,512,362
976,1076,1026
977,696,546
978,276,126
979,256,106
980,556,406
981,552,402
982,476,326
983,532,382
984,496,346
985,576,426
986,1036,886
987,764,614
988,992,842
989,284,134
990,608,458
991,976,826
992,348,198
993,720,570
994,572,422
995,656,506
996,1552,1402
997,304,154
998,840,690
999,344,194
1000,664,514
1001,1112,962
1002,488,338
1003,1036,886
1004,128,1
1005,316,166
1006,1016,866
1007,88,1
1008,760,610
1009,948,798
1010,584,434
1011,144,1
1012,500,350
1013,480,330
1014,532,382
1015,280,130
1016,492,342
1017,668,518
1018,508,358
1019,852,702
1020,348,198
1021,384,234
1022,596,446
1023,1208,1058
1024,1404,1254
1025,1644,1494
1026,312,162
1027,744,594
1028,632,482
1029,144,1
1030,832,682
1031,164,64
1032,384,234
1033,444,294
1034,440,290
1035,468,318
1036,396,374
1037,192,42
1038,544,394
1039,360,210
1040,288,138
1041,1140,990
1042,288,138
1043,276,126
1044,228,78
1045,420,270
1046,344,194
1047,728,578
1048,312,162
1049,468,318
1050,380,230
1051,236,86
1052,1156,1106
1053,428,278
1054,1436,1286
1055,676,526
1056,784,634
1057,336,186
1058,988,838
1059,628,478
1060,488,338
1061,644,494
1062,508,358
1063,700,550
1064,260,110
1065,500,350
1066,584,434
1067,220,70
1068,604,454
1069,588,438
1070,632,482
1071,448,298
1072,956,806
1073,424,274
1074,716,566
1075,484,334
1076,768,618
1077,332,182
1078,1556,1406
1079,448,298
1080,108,1
1081,352,202
1082,180,30
1083,904,754
1084,960,810
1085,528,378
1086,440,290
1087,504,354
1088,684,534
1089,384,234
1090,976,826
1091,524,374
1092,1112,962
1093,260,110
1094,1544,1494
1095,412,262
1096,548,398
1097,600,450
1098,308,158
1099,720,570
1100,904,754
1101,556,406
1102,492,342
1103,204,54
1104,1008,858
1105,1184,1034
1106,640,490
1107,1116,966
1108,716,566
1109,944,794
1110,692,542
1111,628,478
1112,596,446
1113,720,570
1114,532,382
1115,992,842
1116,196,78
1117,592,442
1118,452,302
1119,608,458
1120,1092,942
1121,304,154
1122,576,426
1123,408,258
1124,1100,950
1125,236,86
1126,744,594
1127,580,430
1128,600,450
1129,456,306
1130,564,414
1131,1216,1066
1132,372,222
1133,248,98
1134,452,302
1135,716,566
1136,820,670
1137,864,714
1138,392,242
1139,772,722
1140,480,330
1141,476,326
1142,460,310
1143,304,218
1144,392,242
1145,428,328
1146,248,98
1147,696,546
1148,492,342
1149,248,98
1150,688,538
1151,240,90
1152,288,138
1153,652,502
1154,912,762
1155,432,282
1156,596,446
1157,568,418
1158,308,158
1159,244,94
1160,604,454
1161,528,378
1162,564,414
1163,376,226
1164,320,170
1165,180,30
1166,540,390
1167,564,414
1168,648,498
1169,200,82
1170,256,106
1171,444,294
1172,1064,914
1173,468,318
1174,392,242
1175,652,502
1176,736,586
1177,364,214
1178,840,690
1179,1144,994
1180,720,570
1181,764,614
1182,1108,958
1183,460,310
1184,1036,886
1185,528,378
1186,352,202
1187,904,754
1188,224,74
1189,1388,1238
1190,576,426
1191,300,150
1192,436,286
1193,720,570
1194,752,602
1195,712,562
1196,340,190
1197,208,58
1198,1348,1198
1199,452,302
1200,328,178
1201,504,354
1202,1004,854
1203,884,734
1204,612,462
1205,616,466
1206,1084,934
1207,348,198
1208,708,558
1209,1064,914
1210,348,198
1211,696,546
1212,304,154
1213,340,190
1214,736,586
1215,936,786
1216,660,510
1217,452,302
1218,424,274
1219,852,702
1220,968,818
1221,440,290
1222,1312,1162
1223,468,318
1224,236,86
1225,392,242
1226,288,138
1227,1512,1362
1228,420,270
1229,256,106
1230,440,290
1231,1184,1084
1232,1152,1002
1233,544,394
1234,492,406
1235,440,454
1236,468,318
1237,616,466
1238,936,786
1239,408,258
1240,704,554
1241,400,250
1242,676,526
1243,480,380
1244,164,14
1245,676,526
1246,924,774
1247,392,242
1248,400,250
1249,316,166
1250,472,322
1251,628,478
1252,264,114
1253,352,302
1254,444,294
1255,476,326
1256,632,482
1257,196,46
1258,676,526
1259,412,262
1260,976,826
1261,640,490
1262,616,466
1263,1084,934
1264,304,154
1265,404,354
1266,728,578
1267,892,742
1268,208,58
1269,1032,882
1270,1164,1114
1271,848,698
1272,452,302
1273,516,366
1274,280,130
1275,516,366
1276,440,290
1277,284,134
1278,1224,1074
1279,1136,986
1280,508,358
1281,556,406
1282,500,350
1283,1088,938
1284,712,612
1285,1060,910
1286,736,586
1287,352,252
1288,580,480
1289,444,294
1290,1104,954
1291,1096,946
1292,1236,1086
1293,596,446
1294,660,510
1295,152,2
1296,892,742
1297,1136,1086
1298,708,558
1299,620,470
1300,308,158
1301,692,542
1302,616,466
1303,1360,1210
1304,972,872
1305,624,474
1306,584,434
1307,628,478
1308,1532,1382
1309,600,450
1310,512,362
1311,288,138
1312,524,374
1313,528,378
1314,468,318
1315,348,198
1316,836,686
1317,1256,1106
1318,248,130
1319,208,58
1320,148,1
1321,1044,894
1322,1048,898
1323,536,386
1324,672,522
1325,576,426
1326,672,522
1327,232,82
1328,188,70
1329,492,342
1330,656,506
1331,320,170
1332,696,546
1333,324,174
1334,220,70
1335,868,718
1336,320,170
1337,464,314
1338,448,298
1339,472,322
1340,416,266
1341,508,358
1342,552,402
1343,300,150
1344,668,518
1345,216,66
1346,480,330
1347,1304,1154
1348,436,286
1349,160,42
1350,520,370
1351,956,806
1352,364,214
1353,500,350
1354,516,366
1355,256,106
1356,1348,1198
1357,584,434
1358,480,330
1359,504,354
1360,1072,922
1361,472,436
1362,1188,1038
1363,600,450
1364,1136,986
1365,248,248
1366,416,266
1367,144,1
1368,996,846
1369,640,490
1370,912,762
1371,612,462
1372,848,698
1373,476,326
1374,404,254
1375,452,366
1376,1300,1150
1377,264,114
1378,548,398
1379,436,286
1380,552,402
1381,928,778
1382,272,122
1383,1248,1098
1384,752,602
1385,452,302
1386,612,462
1387,540,390
1388,432,282
1389,316,166
1390,344,194
1391,712,562
1392,588,438
1393,452,302
1394,584,434
1395,556,406
1396,316,166
1397,324,174
1398,548,398
1399,708,558
1400,1056,906
1401,576,426
1402,672,522
1403,592,442
1404,348,198
1405,196,46
1406,676,526
1407,1156,1006
1408,632,482
1409,684,534
1410,364,214
1411,480,330
1412,428,278
1413,392,242
1414,1184,1134
1415,424,274
1416,812,662
1417,1304,1154
1418,1320,1170
1419,276,126
1420,668,518
1421,744,594
1422,1280,1130
1423,264,114
1424,536,386
1425,680,530
1426,1344,1194
1427,316,166
1428,592,442
1429,600,450
1430,580,430
1431,704,554
1432,1212,1112
1433,444,294
1434,452,302
1435,592,442
1436,532,382
1437,820,670
1438,440,290
1439,124,1
1440,636,486
1441,740,590
1442,1036,886
1443,704,604
1444,780,630
1445,268,118
1446,788,738
1447,1132,982
1448,972,822
1449,268,118
1450,308,158
1451,604,454
1452,192,42
1453,480,330
1454,304,154
1455,228,78
1456,472,322
1457,1012,862
1458,1096,946
1459,708,708
1460,964,814
1461,240,90
1462,248,98
1463,1016,916
1464,416,266
1465,1160,1010
1466,460,310
1467,452,302
1468,296,146
1469,352,202
1470,324,238
1471,736,586
1472,636,586
1473,348,198
1474,436,286
1475,708,558
1476,540,390
1477,1912,1762
1478,316,166
1479,360,210
1480,1188,1038
1481,752,602
1482,244,94
1483,1104,954
1484,400,250
1485,552,402
1486,336,186
1487,308,158
1488,360,210
1489,1148,998
1490,1168,1018
1491,408,322
1492,288,138
1493,1168,1018
1494,708,558
1495,1108,958
1496,368,318
1497,712,612
1498,380,230
1499,284,134
1500,568,418
1501,888,738
1502,1176,1026
1503,472,322
1504,416,266
1505,688,538
1506,112,1
1507,744,594
1508,424,274
1509,1124,974
1510,1244,1094
1511,544,394
1512,356,206
1513,936,786
1514,888,738
1515,560,410
1516,184,34
1517,732,582
1518,740,590
1519,380,230
1520,740,590
1521,532,382
1522,716,566
1523,892,742
1524,864,714
1525,912,762
1526,524,374
1527,444,294
1528,244,94
1529,1028,878
1530,1096,946
1531,704,554
1532,712,562
1533,276,126
1534,620,470
1535,540,390
1536,868,718
1537,404,254
1538,1164,1014
1539,80,1
1540,1196,1046
1541,268,118
1542,264,114
1543,256,106
1544,588,588
1545,608,458
1546,304,254
1547,1128,978
1548,260,110
1549,408,258
1550,368,218
1551,1488,1338
1552,580,430
1553,540,390
1554,1284,1134
1555,536,386
1556,184,34
1557,660,510
1558,440,290
1559,296,146
1560,960,810
1561,300,150
1562,436,286
1563,340,190
1564,620,470
1565,836,686
1566,420,334
1567,488,438
1568,508,358
1569,608,458
1570,220,70
1571,608,458
1572,492,342
1573,116,1
1574,696,546
1575,316,166
1576,560,410
1577,576,426
1578,720,570
1579,712,562
1580,348,198
1581,1064,914
1582,1060,910
1583,716,566
1584,340,240
1585,572,422
1586,1024,874
1587,332,182
1588,100,1
1589,528,378
1590,460,310
1591,532,382
1592,464,314
1593,540,390
1594,780,630
1595,332,182
1596,628,478
1597,480,330
1598,448,298
1599,744,594
1600,412,262
1601,176,58
1602,704,554
1603,224,74
1604,888,738
1605,512,362
1606,384,234
1607,340,190
1608,556,406
1609,616,466
1610,588,438
1611,644,494
1612,712,662
1613,580,430
1614,664,514
1615,596,446
1616,752,602
1617,564,414
1618,512,412
1619,904,754
1620,384,234
1621,272,122
1622,740,590
1623,240,90
1624,476,326
1625,132,1
1626,368,218
1627,680,530
1628,556,406
1629,552,402
1630,708,558
1631,488,338
1632,232,82
1633,408,258
1634,1144,994
1635,500,350
1636,540,390
1637,628,478
1638,328,178
1639,1276,1126
1640,576,426
1641,588,438
1642,1348,1198
1643,260,110
1644,492,342
1645,260,110
1646,304,154
1647,624,474
1648,584,434
1649,576,426
1650,448,298
1651,568,418
1652,704,554
1653,488,338
1654,688,538
1655,1128,978
1656,176,26
1657,1004,854
1658,168,18
1659,268,118
1660,188,38
1661,1016,866
1662,608,458
1663,204,54
1664,944,794
1665,296,146
1666,552,402
1667,1176,1026
1668,616,466
1669,240,90
1670,488,338
1671,564,414
1672,608,458
1673,568,418
1674,384,362
1675,336,236
1676,1392,1242
1677,460,310
1678,496,346
1679,312,162
1680,584,434
1681,312,162
1682,1156,1006
1683,544,394
1684,1388,1238
1685,264,114
1686,664,514
1687,920,770
1688,572,422
1689,556,406
1690,404,254
1691,600,500
1692,596,446
1693,556,406
1694,912,762
1695,760,610
1696,588,438
1697,796,646
1698,528,378
1699,732,582
1700,592,442
1701,636,486
1702,120,1
1703,312,162
1704,160,10
1705,436,286
1706,1196,1046
1707,524,374
1708,628,528
1709,572,422
1710,528,378
1711,932,782
1712,484,334
1713,576,426
1714,1172,1022
1715,1320,1170
1716,484,334
1717,620,470
1718,444,294
1719,820,670
1720,936,786
1721,600,450
1722,964,814
1723,572,422
1724,676,526
1725,656,506
1726,564,414
1727,256,106
1728,356,356
1729,552,402
1730,456,306
1731,348,198
1732,400,250
1733,576,426
1734,440,290
1735,536,386
1736,604,454
1737,484,334
1738,568,418
1739,1244,1094
1740,248,98
1741,536,386
1742,736,586
1743,940,790
1744,988,838
1745,444,294
1746,288,138
1747,668,518
1748,1084,934
1749,308,158
1750,660,510
1751,536,386
1752,1348,1198
1753,284,134
1754,960,810
1755,328,178
1756,136,1
1757,536,386
1758,824,724
1759,540,390
1760,1152,1002
1761,696,546
1762,536,386
1763,548,398
1764,1420,1270
1765,620,470
1766,524,374
1767,864,714
1768,848,698
1769,612,462
1770,968,818
1771,264,114
1772,784,634
1773,1208,1158
1774,644,494
1775,548,398
1776,208,58
1777,1164,1014
1778,640,490
1779,340,190
1780,748,598
1781,592,442
1782,412,262
1783,1156,1006
1784,664,514
1785,436,286
1786,580,430
1787,1188,1038
1788,1048,898
1789,240,90
1790,268,118
1791,260,110
1792,180,30
1793,644,494
1794,1476,1326
1795,532,482
1796,548,398
1797,272,122
1798,676,526
1799,664,514
1800,648,498
1801,356,206
1802,392,242
1803,388,302
1804,608,458
1805,752,602
1806,660,510
1807,408,308
1808,148,1
1809,928,778
1810,1124,974
1811,756,734
1812,540,390
1813,1184,1034
1814,720,570
1815,1416,1316
1816,424,274
1817,712,562
1818,380,230
1819,532,382
1820,472,322
1821,500,350
1822,444,294
1823,680,530
1824,820,670
1825,972,822
1826,332,182
1827,1240,1090
1828,576,426
1829,292,142
1830,548,398
1831,604,454
1832,248,98
1833,320,170
1834,872,722
1835,704,554
1836,680,530
1837,664,514
1838,252,102
1839,468,318
1840,236,150
1841,572,422
1842,544,394
1843,656,506
1844,168,18
1845,832,682
1846,428,328
1847,492,342
1848,404,254
1849,1168,1018
1850,256,106
1851,800,650
1852,472,322
1853,244,94
1854,500,350
1855,708,558
1856,456,306
1857,736,586
1858,340,190
1859,584,434
1860,700,550
1861,652,502
1862,232,82
1863,724,574
1864,260,110
1865,160,10
1866,412,262
1867,1116,966
1868,372,222
1869,248,98
1870,576,426
1871,612,562
1872,280,130
1873,428,278
1874,832,682
1875,408,358
1876,692,542
1877,516,366
1878,400,250
1879,396,246
1880,652,502
1881,452,302
1882,260,110
1883,388,238
1884,460,374
1885,1244,1094
1886,544,394
1887,1268,1118
1888,440,290
1889,728,578
1890,484,334
1891,1452,1302
1892,1196,1046
1893,392,242
1894,324,174
1895,148,1
1896,1216,1066
1897,508,358
1898,464,442
1899,512,362
1900,380,344
1901,628,478
1902,1216,1066
1903,584,434
1904,1016,866
1905,620,470
1906,448,298
1907,704,554
1908,1036,886
1909,1112,962
1910,516,366
1911,1316,1166
1912,544,394
1913,256,106
1914,132,1
1915,480,330
1916,280,130
1917,968,818
1918,1280,1230
1919,1260,1110
1920,604,454
1921,344,194
1922,448,362
1923,652,502
1924,472,472
1925,1220,1070
1926,124,1
1927,1444,1294
1928,316,166
1929,520,370
1930,388,238
1931,764,614
1932,800,650
1933,488,338
1934,1188,1038
1935,244,94
1936,572,422
1937,264,114
1938,1148,998
1939,476,326
1940,1040,890
1941,576,426
1942,632,482
1943,308,158
1944,272,122
1945,648,498
1946,220,70
1947,656,506
1948,660,510
1949,1248,1098
1950,724,574
1951,476,326
1952,268,118
1953,436,286
1954,608,458
1955,1172,1022
1956,564,414
1957,316,166
1958,780,630
1959,732,582
1960,584,434
1961,308,158
1962,448,298
1963,1020,870
1964,208,58
1965,744,594
1966,208,58
1967,644,544
1968,676,526
1969,1072,922
1970,948,798
1971,772,622
1972,224,74
1973,1052,902
1974,256,106
1975,256,106
1976,792,642
1977,424,338
1978,804,654
1979,516,366
1980,588,438
1981,360,210
1982,956,806
1983,772,622
1984,476,326
1985,1428,1278
1986,600,500
1987,648,498
1988,304,254
1989,992,842
1990,480,330
1991,544,394
1992,528,378
1993,244,94
1994,416,266
1995,672,522
1996,384,234
1997,1372,1222
1998,272,122
1999,608,458
2000,508,358
2001,276,126
2002,528,378
2003,972,822
2004,652,502
2005,576,426
2006,564,414
2007,268,118
2008,536,386
2009,728,578
2010,440,290
2011,976,826
2012,668,518
2013,756,606
2014,1136,986
2015,308,158
2016,436,286
2017,1164,1014
2018,360,210
2019,324,174
2020,288,138
2021,420,270
2022,332,282
2023,640,490
2024,452,302
2025,508,358
2026,1556,1406
2027,684,534
2028,960,810
2029,836,686
2030,524,374
2031,540,390
2032,340,190
2033,156,6
2034,580,430
2035,464,314
2036,548,398
2037,296,146
2038,1276,1126
2039,1028,878
2040,744,594
2041,416,266
2042,1004,854
2043,624,474
2044,288,138
2045,328,178
2046,452,402
2047,144,1
2048,188,38
2049,896,746
2050,604,454
2051,312,162
2052,176,26
2053,1112,962
2054,752,602
2055,632,482
2056,328,178
2057,148,1
2058,880,730
2059,440,290
2060,608,458
2061,1044,894
2062,596,446
2063,556,406
2064,1004,854
2065,292,142
2066,244,94
2067,760,610
2068,320,170
2069,284,134
2070,396,246
2071,560,410
2072,796,646
2073,268,118
2074,444,294
2075,632,482
2076,1052,902
2077,1452,1402
