Run_ID,Score,Fitness
205,740,740
206,356,206
207,580,430
208,568,418
209,228,78
210,1256,1106
211,644,494
212,344,194
213,340,190
214,464,314
215,260,110
216,124,1
217,328,178
218,268,118
219,336,186
220,360,210
221,868,718
222,968,818
223,332,182
224,304,154
225,1032,882
226,708,558
227,576,426
228,280,130
229,512,362
230,288,138
231,588,438
232,172,22
233,548,398
234,428,278
235,112,1
236,288,138
237,976,826
238,700,550
239,256,106
240,932,782
241,396,246
242,124,1
243,324,174
244,452,302
245,564,414
246,1076,926
247,128,1
248,472,322
249,228,78
250,600,450
251,252,102
252,940,790
253,620,470
254,580,430
255,1044,894
256,464,314
257,376,226
258,248,98
259,396,246
260,64,1
261,472,450
262,208,58
263,168,18
264,484,334
265,336,186
266,288,138
267,608,458
268,1068,918
269,224,74
270,216,66
271,332,182
272,348,198
273,140,1
274,252,102
275,476,426
276,144,1
277,1056,906
278,284,134
279,948,798
280,232,82
281,440,290
282,524,374
283,448,298
284,564,414
285,224,74
286,552,402
287,268,118
288,232,82
289,280,130
290,976,826
291,556,406
292,296,146
293,264,114
294,444,294
295,116,1
296,260,110
297,488,338
298,380,230
299,680,530
300,1132,982
301,316,166
302,432,282
303,1276,1126
304,620,470
305,696,546
306,560,410
307,680,530
308,200,50
309,288,138
310,124,1
311,276,126
312,576,426
313,252,102
314,332,182
315,268,118
316,200,82
317,948,798
318,768,618
319,352,202
320,256,106
321,900,750
322,700,550
323,544,394
324,496,474
325,228,78
326,712,562
327,472,322
328,1024,874
329,224,74
330,360,210
331,520,370
332,504,354
333,444,294
334,800,650
335,840,690
336,656,506
337,224,74
338,708,558
339,344,194
340,332,182
341,1388,1238
342,124,6
343,264,114
344,588,438
345,228,78
346,308,208
347,412,262
348,312,162
349,544,394
350,976,826
351,352,202
352,376,226
353,276,126
354,876,726
355,664,514
356,516,366
357,168,18
358,460,310
359,1024,874
360,100,1
361,388,238
362,624,474
363,676,526
364,316,166
365,924,1030
366,536,386
367,324,174
368,1096,946
369,996,846
370,240,90
371,148,1
372,368,268
373,676,526
374,512,362
375,364,214
376,1640,1490
377,192,42
378,920,770
379,520,370
380,448,298
381,576,426
382,432,282
383,692,592
384,428,328
385,280,130
386,468,318
387,480,330
388,412,262
389,436,286
390,392,242
391,596,446
392,188,38
393,912,762
394,224,74
395,704,554
396,292,142
397,236,86
398,288,138
399,780,630
400,256,106
401,424,274
402,556,406
403,236,86
404,152,34
405,120,1
406,356,206
407,564,414
408,180,62
409,212,62
410,504,354
411,548,398
412,456,306
413,104,1
414,304,154
415,384,234
416,276,126
417,196,46
418,224,74
419,432,282
420,476,390
421,412,262
422,68,1
423,304,154
424,260,110
425,1136,986
426,296,146
427,600,450
428,252,102
429,280,130
430,220,134
431,256,138
432,696,546
433,188,38
434,284,134
435,576,426
436,624,474
437,432,282
438,744,594
439,944,794
440,104,1
441,340,190
442,956,806
443,384,234
444,344,194
445,396,246
446,856,706
447,328,178
448,216,98
449,276,126
450,272,122
451,396,246
452,572,422
453,288,138
454,608,458
455,416,266
456,636,486
457,616,466
458,608,458
459,488,338
460,132,1
461,572,422
462,224,74
463,272,122
464,552,402
465,304,154
466,288,138
467,96,1
468,288,138
469,448,298
470,1072,922
471,1304,1154
472,112,1
473,248,98
474,636,486
475,160,42
476,312,162
477,412,262
478,236,86
479,684,534
480,696,546
481,328,178
482,352,202
483,644,494
484,1064,1014
485,328,178
486,2180,2030
487,432,282
488,256,156
489,180,30
490,500,414
491,264,114
492,152,2
493,404,254
494,696,546
495,524,374
496,1072,922
497,156,6
498,408,258
499,484,334
500,388,302
501,636,486
502,220,70
503,572,422
504,280,130
505,420,270
506,888,738
507,316,166
508,676,526
509,452,302
510,312,162
511,348,198
512,260,110
513,640,540
514,480,330
515,776,626
516,176,26
517,188,38
518,256,106
519,552,402
520,236,86
521,1072,922
522,388,238
523,996,846
524,744,594
525,272,122
526,120,1
527,272,122
528,620,470
529,740,590
530,288,138
531,492,342
532,244,94
533,288,138
534,308,158
535,260,110
536,216,66
537,536,386
538,360,210
539,328,178
540,488,338
541,132,1
542,308,158
543,776,626
544,248,98
545,316,230
546,248,98
547,888,738
548,532,382
549,708,558
550,560,410
551,460,310
552,208,58
553,412,262
554,304,154
555,136,18
556,528,378
557,556,406
558,948,848
559,380,230
560,408,258
561,144,1
562,672,522
563,332,182
564,176,26
565,384,234
566,320,170
567,128,10
568,780,630
569,444,294
570,404,254
571,316,166
572,328,178
573,348,198
574,1208,1058
575,300,150
576,236,86
577,692,542
578,464,314
579,652,502
580,132,1
581,384,234
582,340,190
583,392,242
584,308,158
585,232,82
586,1052,902
587,160,10
588,300,150
589,156,6
590,288,138
591,724,574
592,488,338
593,956,806
594,616,466
595,504,354
596,580,430
597,156,6
598,244,94
599,448,298
600,428,278
601,1284,1134
602,120,1
603,140,1
604,560,410
605,520,370
606,428,278
607,460,310
608,380,330
609,248,98
610,476,326
611,644,494
612,660,510
613,512,362
614,532,382
615,616,466
616,236,86
617,672,522
618,644,494
619,396,246
620,248,98
621,516,366
622,224,138
623,324,174
624,812,662
625,496,346
626,248,98
627,720,570
628,456,434
629,260,110
630,208,58
631,264,114
632,276,126
633,348,198
634,464,314
635,296,146
636,516,366
637,612,462
638,124,1
639,708,558
640,628,478
641,220,70
642,340,190
643,428,278
644,284,134
645,248,98
646,788,638
647,340,190
648,1056,906
649,1016,866
650,1324,1174
651,616,466
652,448,298
653,468,318
654,1312,1162
655,500,350
656,436,286
657,1320,1170
658,712,562
659,256,106
660,236,86
661,196,46
662,572,422
663,344,194
664,164,14
665,292,142
666,264,114
667,212,62
668,660,510
669,536,386
670,364,214
671,368,218
672,736,586
673,1180,1080
674,576,426
675,412,262
676,492,342
677,248,98
678,316,166
679,268,218
680,1220,1070
681,1044,894
682,452,302
683,580,430
684,516,366
685,416,330
686,676,526
687,580,430
688,908,758
689,176,58
690,212,62
691,608,458
692,180,30
693,668,518
694,172,22
695,168,18
696,132,1
697,204,54
698,556,406
699,740,590
700,1260,1110
701,356,206
702,648,498
703,612,462
704,148,1
705,616,466
706,260,110
707,596,446
708,372,222
709,536,386
710,292,142
711,336,186
712,100,1
713,168,50
714,500,350
715,528,378
716,244,94
717,320,170
718,952,802
719,400,250
720,180,130
721,272,122
722,1200,1050
723,528,378
724,676,626
725,1056,906
726,328,178
727,624,474
728,1008,858
729,276,126
730,640,490
731,164,14
732,624,474
733,584,434
734,576,526
735,1084,934
736,136,1
737,320,170
738,244,158
739,720,570
740,272,122
741,312,162
742,440,290
743,1076,926
744,176,26
745,112,1
746,348,198
747,388,238
748,280,130
749,220,70
750,368,218
751,416,266
752,828,678
753,184,66
754,232,114
755,352,202
756,276,126
757,320,170
758,672,522
759,612,462
760,148,1
761,300,150
762,696,546
763,1316,1166
764,624,474
765,176,26
766,284,198
767,648,498
768,576,426
769,228,78
770,208,58
771,332,282
772,456,470
773,420,270
774,540,390
775,536,386
776,292,142
777,416,266
778,308,158
779,276,126
780,356,206
781,220,70
782,1032,882
783,340,190
784,192,74
785,540,390
786,84,1
787,592,442
788,680,530
789,256,106
790,620,470
791,560,410
792,404,254
793,496,346
794,216,66
795,552,402
796,1248,1098
797,472,322
798,336,186
799,500,350
800,544,394
801,1248,1098
802,180,30
803,320,170
804,668,518
805,468,318
806,592,442
807,448,298
808,144,1
809,548,398
810,220,70
811,164,14
812,176,26
813,108,1
814,408,258
815,344,194
816,464,314
817,664,514
818,608,458
819,224,74
820,416,266
821,316,166
822,432,282
823,196,46
824,192,42
825,520,370
826,292,142
827,768,618
828,64,1
829,404,254
830,692,542
831,460,310
832,664,514
833,396,246
834,304,154
835,232,82
836,92,1
837,636,486
838,456,306
839,284,134
840,560,410
841,260,110
842,452,302
843,308,158
844,244,94
845,608,458
846,232,82
847,456,306
848,1368,1218
849,1340,1190
850,448,298
851,324,174
852,668,518
853,404,254
854,524,374
855,384,234
856,1016,866
857,356,206
858,28,1
859,344,194
860,312,162
861,600,450
862,1072,922
863,200,82
864,872,722
865,580,430
866,292,142
867,540,390
868,208,90
869,256,106
870,456,306
871,716,566
872,668,518
873,616,466
874,484,334
875,476,326
876,656,506
877,444,294
878,252,102
879,384,234
880,664,514
881,948,798
882,416,266
883,692,542
884,144,1
885,500,350
886,80,1
887,288,138
888,636,536
889,608,458
890,140,1
891,332,182
892,232,82
893,228,78
894,288,138
895,340,190
896,1060,910
897,656,506
898,280,280
899,276,126
900,360,210
901,328,178
902,132,1
903,1120,970
904,356,206
905,284,198
906,608,458
907,108,1
908,460,310
909,664,514
910,492,342
911,252,134
912,304,154
913,596,446
914,400,250
915,128,10
916,584,434
917,308,158
918,840,690
919,1024,874
920,268,118
921,484,334
922,304,154
923,288,138
924,964,814
925,528,378
926,1108,958
927,692,542
928,156,6
929,1368,1218
930,416,330
931,1120,970
932,576,426
933,476,326
934,76,1
935,656,506
936,160,10
937,120,1
938,392,242
939,700,550
940,412,262
941,952,802
942,480,330
943,240,90
944,144,1
945,248,130
946,280,130
947,960,810
948,568,418
949,176,26
950,276,126
951,576,476
952,240,90
953,280,130
954,1372,1222
955,616,466
956,1068,918
957,484,334
958,552,402
959,360,210
960,600,450
961,484,384
962,480,394
963,616,594
964,64,1
965,148,1
966,260,110
967,504,354
968,272,122
969,252,102
970,696,546
971,624,474
972,608,458
973,592,442
974,360,210
975,244,94
976,88,1
977,592,442
978,644,594
979,196,78
980,324,174
981,488,338
982,680,530
983,364,214
984,264,114
985,1080,930
986,292,142
987,688,538
988,288,138
989,576,426
990,560,410
991,296,146
992,224,74
993,236,86
994,352,202
995,976,826
996,340,190
997,800,650
998,256,106
999,1408,1258
1000,212,62
1001,368,218
1002,244,94
1003,464,314
1004,396,246
1005,236,150
1006,304,154
1007,380,230
1008,372,222
1009,944,794
1010,244,94
1011,432,282
1012,500,350
1013,808,658
1014,252,102
1015,604,454
1016,776,626
1017,296,146
1018,264,114
1019,252,166
1020,180,30
1021,244,126
1022,436,286
1023,400,250
1024,252,102
1025,228,78
1026,468,418
1027,376,226
1028,388,238
1029,164,46
1030,268,118
1031,312,162
1032,328,242
1033,524,374
1034,468,318
1035,580,430
1036,544,394
1037,308,158
1038,420,270
1039,388,238
1040,760,610
1041,648,498
1042,232,82
1043,144,1
1044,496,346
1045,932,782
1046,296,210
1047,348,298
1048,324,174
1049,304,154
1050,296,146
1051,120,1
1052,1016,866
1053,352,202
1054,252,102
1055,344,194
1056,356,206
1057,432,282
1058,372,222
1059,328,178
1060,332,232
1061,408,258
1062,116,1
1063,692,542
1064,276,126
1065,428,278
1066,444,294
1067,324,174
1068,568,418
1069,280,130
1070,564,414
1071,284,198
1072,516,366
1073,216,66
1074,400,250
1075,352,202
1076,212,62
1077,556,406
1078,524,374
1079,448,298
1080,1184,1034
1081,96,1
1082,684,534
1083,124,1
1084,600,450
1085,596,446
1086,448,348
1087,312,162
1088,220,70
1089,264,114
1090,572,422
1091,256,106
1092,344,194
1093,144,1
1094,492,342
1095,2164,2014
1096,184,34
1097,328,178
1098,108,1
1099,436,286
1100,676,526
1101,352,202
1102,384,234
1103,560,410
1104,264,114
1105,128,1
1106,472,322
1107,1104,954
1108,416,266
1109,512,362
1110,252,102
1111,608,458
1112,776,626
1113,292,142
1114,600,450
1115,204,54
1116,540,390
1117,268,118
1118,376,226
1119,224,74
1120,504,354
1121,388,238
1122,292,142
1123,740,590
1124,416,266
1125,292,142
1126,156,6
1127,220,70
1128,312,162
1129,304,154
1130,352,202
1131,360,210
1132,788,638
1133,612,462
1134,720,570
1135,128,1
1136,452,402
1137,276,126
1138,696,546
1139,604,582
1140,336,186
1141,984,834
1142,296,146
1143,844,694
1144,692,542
1145,372,222
1146,252,102
1147,724,574
1148,320,170
1149,1360,1260
1150,988,838
1151,960,810
1152,368,218
1153,584,434
1154,564,414
1155,604,454
1156,268,118
1157,376,290
1158,344,194
1159,1144,994
1160,240,90
1161,1016,866
1162,400,250
1163,972,822
1164,1392,1242
1165,248,98
1166,264,114
1167,280,130
1168,420,270
1169,532,382
1170,280,130
1171,396,246
1172,252,102
1173,196,46
1174,600,450
1175,184,34
1176,264,114
1177,376,226
1178,388,238
1179,880,730
1180,680,530
1181,208,58
1182,612,462
1183,988,838
1184,972,822
1185,360,210
1186,288,138
1187,1276,1126
1188,1120,970
1189,892,742
1190,400,250
1191,568,418
1192,140,1
1193,552,402
1194,664,514
1195,116,1
1196,460,310
1197,1216,1066
1198,412,262
1199,436,336
1200,260,160
1201,516,366
1202,404,254
1203,432,282
1204,628,478
1205,152,2
1206,648,498
1207,284,134
1208,496,346
1209,120,1
1210,204,54
1211,248,98
1212,1092,942
1213,584,434
1214,140,1
1215,404,254
1216,372,222
1217,452,302
1218,348,198
1219,628,478
1220,236,86
1221,400,250
1222,944,794
1223,620,470
1224,324,174
1225,984,834
1226,332,182
1227,196,46
1228,260,110
1229,560,410
1230,612,462
1231,272,122
1232,224,106
1233,284,134
1234,664,514
1235,372,222
1236,120,1
1237,152,2
1238,372,222
1239,152,2
1240,328,178
1241,172,22
1242,392,242
1243,440,290
1244,248,98
1245,364,214
1246,408,258
1247,420,270
1248,268,118
1249,236,86
1250,648,498
1251,264,114
1252,436,286
1253,304,154
1254,228,78
1255,168,50
1256,1004,854
1257,524,374
1258,628,478
1259,1380,1230
1260,404,254
1261,308,158
1262,288,138
1263,96,1
1264,352,202
1265,1020,870
1266,148,1
1267,248,180
1268,648,498
1269,776,626
1270,156,6
1271,520,370
1272,400,350
1273,328,178
1274,344,194
1275,328,178
1276,248,98
1277,240,90
1278,360,210
1279,1396,1246
1280,396,246
1281,256,106
1282,724,674
1283,304,154
1284,340,190
1285,356,206
1286,236,86
1287,336,236
1288,1052,902
1289,388,238
1290,900,750
1291,508,358
1292,584,434
1293,320,170
1294,176,26
1295,340,190
1296,428,278
1297,968,818
1298,500,350
1299,260,110
1300,708,558
1301,684,534
1302,268,118
1303,352,202
1304,532,382
1305,580,430
1306,336,186
1307,336,186
1308,400,250
1309,468,318
1310,332,182
1311,372,222
1312,384,234
1313,256,106
1314,284,134
1315,184,34
1316,400,250
1317,248,98
1318,904,754
1319,132,1
1320,648,498
1321,216,66
1322,516,366
1323,76,1
1324,656,506
1325,368,218
1326,328,178
1327,276,126
1328,556,406
1329,620,470
1330,1068,918
1331,888,738
1332,576,426
1333,604,454
1334,864,714
1335,1140,990
1336,136,1
1337,684,534
1338,552,402
1339,296,146
1340,204,54
1341,564,414
1342,272,122
1343,528,478
1344,592,442
1345,1056,906
1346,220,70
1347,604,454
1348,148,30
1349,624,474
1350,480,330
1351,308,158
1352,732,582
1353,76,26
1354,408,258
1355,728,578
1356,412,262
1357,204,86
1358,612,462
1359,464,314
1360,360,210
1361,304,154
1362,272,122
1363,420,270
1364,340,190
1365,596,574
1366,820,670
1367,248,98
1368,132,1
1369,260,110
1370,216,66
1371,336,186
1372,236,86
1373,492,342
1374,192,42
1375,1208,1058
1376,180,30
1377,300,150
1378,504,354
1379,152,34
1380,376,226
1381,568,418
1382,544,394
1383,456,306
1384,240,90
1385,280,130
1386,236,86
1387,652,502
1388,664,514
1389,476,326
1390,256,106
1391,472,322
1392,916,766
1393,256,106
1394,528,378
1395,424,274
1396,640,490
1397,416,366
1398,268,118
1399,420,270
1400,272,122
1401,668,518
1402,444,294
1403,288,138
1404,60,1
1405,236,86
1406,532,382
1407,256,106
1408,624,474
1409,656,506
1410,320,170
1411,256,106
1412,164,14
1413,604,454
1414,804,654
1415,268,118
1416,592,442
1417,232,82
1418,344,194
1419,436,286
1420,944,794
1421,904,754
1422,288,138
1423,580,430
1424,536,386
1425,652,502
1426,964,814
1427,184,34
1428,888,866
1429,576,526
1430,316,166
1431,432,282
1432,280,130
1433,588,438
1434,56,1
1435,112,1
1436,200,50
1437,232,82
1438,428,278
1439,412,262
1440,532,382
1441,432,282
1442,368,218
1443,124,1
1444,344,194
1445,592,442
1446,352,202
1447,392,242
1448,112,1
1449,564,414
1450,568,418
1451,636,486
1452,640,490
1453,324,174
1454,564,414
1455,428,278
1456,1320,1170
1457,508,358
1458,516,366
1459,352,202
1460,136,1
1461,368,218
1462,280,130
1463,696,546
1464,620,470
1465,172,22
1466,360,310
1467,580,430
1468,256,170
1469,568,418
1470,480,330
1471,244,94
1472,760,610
1473,288,138
1474,552,530
1475,996,846
1476,284,134
1477,196,46
1478,176,58
1479,348,198
1480,640,490
1481,584,484
1482,424,274
1483,564,414
1484,776,626
1485,304,154
1486,276,126
1487,288,138
1488,1116,966
1489,356,206
1490,216,66
1491,380,280
1492,196,78
1493,428,278
1494,368,218
1495,312,162
1496,512,362
1497,172,22
1498,1264,1114
1499,548,398
1500,680,530
1501,120,1
1502,548,398
1503,1360,1210
1504,264,114
1505,384,234
1506,1000,850
1507,172,22
1508,416,266
1509,444,344
1510,464,314
1511,736,586
1512,576,426
1513,572,422
1514,572,422
1515,212,62
1516,520,370
1517,1132,982
1518,540,390
1519,408,322
1520,628,478
1521,124,1
1522,204,54
1523,328,178
1524,416,266
1525,772,622
1526,332,182
1527,456,306
1528,392,242
1529,472,322
1530,136,1
1531,488,388
1532,156,6
1533,612,462
1534,504,354
1535,232,82
1536,260,110
1537,360,210
1538,476,326
1539,640,490
1540,276,126
1541,760,610
1542,500,350
1543,288,138
1544,1044,894
1545,124,1
1546,528,506
1547,220,70
1548,600,450
1549,408,258
1550,396,246
1551,452,302
1552,328,178
1553,440,290
1554,392,242
1555,300,150
1556,440,290
1557,516,366
1558,452,302
1559,576,426
1560,368,218
1561,924,774
1562,460,310
1563,284,134
1564,444,294
1565,524,374
1566,616,466
1567,564,414
1568,248,98
1569,224,74
1570,508,358
1571,436,286
1572,584,434
1573,296,146
1574,284,134
1575,260,110
1576,744,594
1577,336,186
1578,612,462
1579,572,422
1580,440,290
1581,712,562
1582,264,146
1583,572,422
1584,136,1
1585,408,258
1586,1096,946
1587,1032,882
1588,572,422
1589,740,590
1590,704,554
1591,376,226
1592,280,130
1593,436,286
1594,244,94
1595,156,38
1596,444,294
1597,652,502
1598,264,114
1599,596,446
1600,472,322
1601,256,106
1602,512,362
1603,208,90
1604,320,170
1605,576,426
1606,128,1
1607,232,146
1608,1532,1382
1609,464,314
1610,424,274
1611,636,486
1612,308,158
1613,588,438
1614,660,510
1615,1276,1126
1616,240,90
1617,616,466
1618,244,94
1619,288,138
1620,348,198
1621,64,1
1622,668,518
1623,268,118
1624,1084,934
1625,400,350
1626,556,406
1627,272,186
1628,376,226
1629,224,74
1630,300,150
1631,224,174
1632,268,118
1633,344,194
1634,324,174
1635,228,78
1636,476,326
1637,428,278
1638,632,482
1639,536,386
1640,348,248
1641,316,166
1642,196,46
1643,660,510
1644,608,458
1645,268,118
1646,676,526
1647,160,10
1648,548,398
1649,260,110
1650,248,98
1651,500,350
1652,596,496
1653,284,134
1654,632,482
1655,232,82
1656,584,434
1657,264,114
1658,624,474
1659,592,442
1660,420,270
1661,128,10
1662,420,270
1663,164,14
1664,840,690
1665,508,358
1666,276,126
1667,300,150
1668,652,502
1669,688,538
1670,336,186
1671,252,102
1672,548,398
1673,388,288
1674,548,398
1675,572,422
1676,256,106
1677,664,514
1678,100,1
1679,408,258
1680,284,134
1681,144,1
1682,336,250
1683,488,338
1684,932,782
1685,224,74
1686,564,414
1687,200,50
1688,252,102
1689,456,306
1690,268,118
1691,484,334
1692,408,258
1693,1084,934
1694,468,318
1695,256,106
1696,1088,938
1697,476,326
1698,460,310
1699,572,422
1700,856,706
1701,640,490
1702,196,46
1703,256,106
1704,1320,1170
1705,648,498
1706,384,234
1707,588,438
1708,564,414
1709,340,190
1710,496,346
1711,588,566
1712,308,158
1713,580,430
1714,280,130
1715,284,134
1716,264,114
1717,356,206
1718,444,294
1719,816,666
1720,148,1
1721,1064,914
1722,320,170
1723,576,426
1724,580,430
1725,472,322
1726,520,370
1727,1172,1022
1728,908,758
1729,400,250
1730,172,22
1731,240,90
1732,616,466
1733,240,90
1734,272,122
1735,220,102
1736,244,94
1737,388,238
1738,700,550
1739,232,82
1740,312,162
1741,380,230
1742,992,842
1743,572,422
1744,808,658
1745,756,606
1746,1244,1144
1747,440,290
1748,712,562
1749,312,162
1750,600,450
1751,1016,866
1752,504,354
1753,248,98
1754,360,210
1755,220,70
1756,736,586
1757,408,258
1758,248,162
1759,1500,1350
1760,616,466
1761,200,50
1762,332,182
1763,344,194
1764,416,266
1765,264,114
1766,372,222
1767,244,194
1768,260,110
1769,300,150
1770,128,1
1771,320,170
1772,328,178
1773,412,262
1774,364,214
1775,240,90
1776,428,278
1777,360,210
1778,812,662
1779,1212,1062
1780,508,358
1781,768,618
1782,624,474
1783,200,50
1784,236,86
1785,412,262
1786,1344,1194
1787,252,102
1788,1304,1154
1789,640,490
1790,252,102
1791,400,250
1792,612,462
1793,344,244
1794,392,242
1795,544,394
1796,408,258
1797,144,1
1798,1156,1006
1799,104,1
1800,428,278
1801,148,1
1802,1084,934
1803,288,138
1804,320,170
1805,244,94
1806,316,166
1807,236,86
1808,284,134
1809,880,730
1810,968,818
1811,280,130
1812,552,402
1813,664,514
1814,292,142
1815,1288,1138
1816,188,38
1817,540,390
1818,496,346
1819,268,118
1820,172,22
1821,552,402
1822,280,130
1823,536,386
1824,420,270
1825,212,62
1826,332,182
1827,380,230
1828,168,50
1829,224,74
1830,752,602
1831,920,770
1832,372,222
1833,368,282
1834,516,366
1835,364,214
1836,448,298
1837,208,58
1838,472,422
1839,236,86
1840,316,166
1841,536,386
1842,288,138
1843,660,510
1844,180,30
1845,560,410
1846,292,142
1847,216,66
1848,288,138
1849,348,198
1850,144,1
1851,588,566
1852,372,222
1853,588,438
1854,540,390
1855,628,478
1856,268,118
1857,200,50
1858,524,374
1859,556,406
1860,460,310
1861,684,534
1862,344,258
1863,320,170
1864,408,258
1865,348,348
1866,660,510
1867,292,142
1868,568,418
1869,308,258
1870,756,606
1871,524,374
1872,636,486
1873,188,38
1874,352,202
1875,500,350
1876,600,450
1877,152,2
1878,572,422
1879,196,46
1880,164,14
1881,268,118
1882,600,450
1883,168,50
1884,608,458
1885,428,278
1886,424,274
1887,212,62
1888,224,74
1889,312,162
1890,592,442
1891,168,50
1892,260,110
1893,372,222
1894,1004,854
1895,1324,1174
1896,804,654
1897,1104,954
1898,580,430
1899,612,462
1900,264,114
1901,512,362
1902,228,78
1903,356,206
1904,700,550
1905,564,414
1906,628,478
1907,424,274
1908,512,362
1909,612,462
1910,348,198
1911,280,130
1912,292,142
1913,416,266
1914,484,334
1915,468,318
1916,536,514
1917,520,370
1918,320,170
1919,736,586
1920,484,334
1921,412,262
1922,520,370
1923,652,502
1924,752,652
1925,156,6
1926,572,422
1927,1044,894
1928,356,206
1929,200,82
1930,264,114
1931,1344,1194
1932,388,238
1933,704,554
1934,276,126
1935,180,62
1936,608,458
1937,620,470
1938,288,138
1939,472,322
1940,248,98
1941,456,306
1942,932,782
1943,520,370
1944,508,358
1945,1300,1150
1946,956,806
1947,648,498
1948,256,106
1949,628,478
1950,1056,906
1951,632,482
1952,1132,982
1953,280,130
1954,360,210
1955,436,286
1956,372,222
1957,244,94
1958,304,154
1959,424,274
1960,376,226
1961,1136,986
1962,264,114
1963,452,302
1964,460,310
1965,384,234
1966,500,350
1967,256,106
1968,372,222
1969,248,98
1970,300,150
1971,212,62
1972,244,94
1973,624,474
1974,384,284
1975,220,102
1976,228,78
1977,396,246
1978,624,474
1979,588,438
1980,88,1
1981,120,1
1982,992,842
1983,268,118
1984,392,242
1985,296,146
1986,304,154
1987,588,438
1988,608,458
1989,396,246
1990,376,226
1991,248,98
1992,748,598
1993,416,266
1994,284,134
1995,336,186
1996,176,26
1997,584,434
1998,160,10
1999,132,1
2000,740,590
2001,212,62
2002,1048,898
2003,424,274
2004,536,386
2005,656,506
2006,232,82
2007,1012,862
2008,100,1
2009,528,378
2010,1000,850
2011,188,38
2012,384,234
2013,532,382
2014,396,246
2015,1028,878
2016,432,282
2017,304,154
2018,492,342
2019,260,260
2020,484,334
2021,940,790
2022,116,1
2023,216,130
2024,708,558
2025,584,434
2026,352,202
2027,536,386
2028,1160,1010
2029,648,626
2030,228,110
2031,632,482
2032,908,758
2033,304,154
2034,376,226
2035,444,294
2036,980,830
2037,424,274
2038,312,162
2039,132,14
2040,368,218
2041,444,294
2042,324,174
2043,664,514
2044,628,478
2045,264,114
2046,244,94
2047,960,810
2048,408,258
2049,140,1
2050,332,182
2051,692,642
2052,228,78
2053,376,226
2054,268,118
2055,1380,1230
2056,396,246
2057,504,354
2058,368,218
2059,980,830
2060,372,222
2061,504,354
2062,932,782
2063,420,270
2064,192,42
2065,192,42
2066,156,6
2067,260,110
2068,388,238
2069,356,206
2070,568,418
2071,584,434
2072,504,354
2073,380,230
2074,544,394
2075,692,542
2076,424,274
2077,396,246
2078,704,554
2079,56,1
2080,576,426
2081,308,158
2082,616,466
2083,716,566
2084,476,326
2085,892,742
2086,700,550
2087,720,570
2088,824,674
2089,392,242
2090,792,642
2091,492,342
2092,1004,854
2093,232,82
2094,576,426
2095,596,446
2096,544,394
2097,300,150
2098,564,414
2099,556,406
2100,252,102
2101,1040,890
2102,600,450
2103,176,26
2104,760,610
2105,648,498
2106,488,338
2107,260,110
2108,588,588
2109,1624,1474
2110,176,26
